huc12,duration_hours,is_monotonic,minimum_mm,maximum_mm,threshold_count
031501050501,6,True,58.740582959425915,197.25458215692402,10
031501050501,24,True,86.95069984351052,284.5037561440116,10
031501050501,72,True,112.95946845816161,345.9166313259342,10
031501050502,1,True,34.33863890193347,127.05524788953494,10
031501050502,3,True,47.768003785101115,169.40388980747196,10
031501050502,6,True,58.74631447751863,200.56994498734727,10
031501050502,24,True,86.6337507837354,281.29656983300237,10
031501050502,72,True,112.43937120634637,338.5168453511694,10
031501050604,1,True,34.31772352939674,128.01480106214575,10
031501050604,3,True,47.801203475127636,170.04442171001511,10
031501050604,6,True,58.76569309710912,200.25535907630095,10
031501050604,24,True,86.25701408450348,278.3557532459601,10
031501050604,72,True,111.99110472173253,336.15136079158657,10
031501050605,1,True,34.47211243378709,129.2096505740478,10
031501050605,3,True,47.80681892000033,175.32325700761345,10
031501050605,6,True,58.59006354816867,207.15775860625848,10
031501050605,24,True,86.36309876084316,281.2364902399025,10
031501050605,72,True,111.91075750120996,335.5957003812696,10
031501050701,1,True,34.156226759618825,124.07912776904992,10
031501050701,3,True,47.09227738524319,162.03737615668518,10
031501050701,6,True,58.18756756576094,194.8774812258965,10
031501050701,24,True,89.11240831452997,298.24273036934136,10
031501050701,72,True,118.10992899273772,373.87066626746537,10
031501050702,1,True,34.63010433823262,125.54783668279622,10
031501050702,3,True,47.64734566413578,164.90099683194464,10
031501050702,6,True,58.79809427636025,198.85744415525255,10
031501050702,24,True,90.50436949823167,305.1523233633951,10
031501050702,72,True,118.29724356215839,380.84972879014566,10
031501050703,1,True,33.762315618029405,121.98092477441541,10
031501050703,3,True,46.0535026855726,160.01587723984267,10
031501050703,6,True,57.16703901248468,195.26096089147447,10
031501050703,24,True,90.0647342960759,310.3561986773736,10
031501050703,72,True,119.50500188125152,388.29158429595907,10
031501050704,1,True,34.12823097237681,124.21017537018137,10
031501050704,3,True,46.88655541227137,164.70047499819174,10
031501050704,6,True,57.64963184597645,197.8475958981747,10
031501050704,24,True,87.43603918272554,293.77983206030694,10
031501050704,72,True,112.44455533616254,361.41522789307413,10
031501050705,1,True,34.61793890659274,126.18098182278216,10
031501050705,3,True,47.87630584426972,167.08875881149817,10
031501050705,6,True,58.86994442473311,199.70470822063984,10
031501050705,24,True,88.33277917181147,292.8600574523055,10
031501050705,72,True,114.06871100001237,359.73515377574745,10
031501050801,1,True,35.14550192697806,129.35307374601854,10
031501050801,3,True,48.10666436114308,174.18871541672735,10
031501050801,6,True,58.69012047884304,207.31961883057684,10
031501050801,24,True,87.87530262047065,289.9194357567214,10
031501050801,72,True,114.23857298196603,343.57361057240286,10
031501050802,1,True,34.79829865609957,127.87169545579607,10
031501050802,3,True,48.0892125133742,171.52925086702382,10
031501050802,6,True,58.892833287853,203.99388092864388,10
031501050802,24,True,87.48028201628638,287.52009287027926,10
031501050802,72,True,113.54922474358308,345.35996370588987,10
031501050803,1,True,35.035608533954765,129.2815926059574,10
031501050803,3,True,47.95829134173399,175.47327881890754,10
031501050803,6,True,58.49040806882875,208.9021362933057,10
031501050803,24,True,87.44275151454363,288.4234251087203,10
031501050803,72,True,113.90896103610542,339.06546792111425,10
031501050804,1,True,34.95259190596223,129.23174313977196,10
031501050804,3,True,48.0909013527368,176.20431594601789,10
031501050804,6,True,58.74457310405588,209.91217595983562,10
031501050804,24,True,87.27585817942261,288.9305398474921,10
031501050804,72,True,113.63952407607992,339.8634843479897,10
031501050805,1,True,34.998324930236954,129.76287123853962,10
031501050805,3,True,48.31849611051263,177.77292927114544,10
031501050805,6,True,59.07012362625205,211.88772580026605,10
031501050805,24,True,87.38346582654597,290.0047011365216,10
031501050805,72,True,113.69501947190072,341.49481831387976,10
031501050806,1,True,34.78847190962276,128.94917255052465,10
031501050806,3,True,47.98230012519133,175.50716373478582,10
031501050806,6,True,58.7003583114611,208.83025228715528,10
031501050806,24,True,87.13015177123367,286.8998307755806,10
031501050806,72,True,113.3143591557385,338.82727759585435,10
031501050807,1,True,34.480053541392735,128.23205444394017,10
031501050807,3,True,47.72589058277201,173.7685436628419,10
031501050807,6,True,58.499223121498666,206.19452339036047,10
031501050807,24,True,86.57450811030128,283.4411748197987,10
031501050807,72,True,112.33011400689384,336.9508277198289,10
031501050901,1,True,35.89086496150676,133.35929252427158,10
031501050901,3,True,50.243315979551035,189.89595607770917,10
031501050901,6,True,61.31771886757773,222.5473734728256,10
031501050901,24,True,88.57665136554948,276.89968242375875,10
031501050901,72,True,112.64329832398289,336.66658633833146,10
031501050902,1,True,35.403537400316985,132.67831132604053,10
031501050902,3,True,49.45379819562579,188.4107585265302,10
031501050902,6,True,60.473417845117645,219.79489945905883,10
031501050902,24,True,87.81252372837208,270.60702354889753,10
031501050902,72,True,111.76429329940107,331.28392499831887,10
031501050903,1,True,34.94104417322247,132.32520922016025,10
031501050903,3,True,48.6976672849687,186.17814509691976,10
031501050903,6,True,59.556699889858756,216.2591502784344,10
031501050903,24,True,86.7790726458085,266.57447843215834,10
031501050903,72,True,110.6590267488293,327.1663657811695,10
031501050904,1,True,35.052921281839176,132.9198923685053,10
031501050904,3,True,48.838467499950944,186.12792573308087,10
031501050904,6,True,59.63451541406471,216.46289821833537,10
031501050904,24,True,86.81098468867307,270.0448465450295,10
031501050904,72,True,110.82359732130662,329.39795926330714,10
031501050905,1,True,36.27491402476462,133.72038511188018,10
031501050905,3,True,50.86005549023693,189.95283289042808,10
031501050905,6,True,61.875012460367884,223.96661880326016,10
031501050905,24,True,88.71029129317338,284.99604419971683,10
031501050905,72,True,112.8544926151777,343.296874436516,10
031501050906,1,True,35.4869199036197,133.29909240987257,10
031501050906,3,True,49.518982386691434,187.0584806757955,10
031501050906,6,True,60.38160657683377,218.91860108206257,10
031501050906,24,True,87.58178670405826,277.5019078354627,10
031501050906,72,True,111.87064126898245,335.69773550552776,10
031501050907,1,True,34.841630525085726,132.7100700553471,10
031501050907,3,True,48.42286516094644,183.84722098962916,10
031501050907,6,True,59.08239336459451,214.01360522443963,10
031501050907,24,True,86.21894662975463,272.04062485405086,10
031501050907,72,True,110.45475059642264,329.7346116707219,10
031501050908,1,True,35.91692806648473,133.3629904562502,10
031501050908,3,True,50.22206051222021,187.76210441669758,10
031501050908,6,True,61.11618127309013,221.32699610655342,10
031501050908,24,True,88.04976388662162,285.00113532096566,10
031501050908,72,True,112.47869110499411,342.33380288836827,10
031501050909,1,True,35.284034096407275,132.240916126783,10
031501050909,3,True,49.080644033390264,183.78699470785335,10
031501050909,6,True,59.85316571586549,216.82899255517918,10
031501050909,24,True,87.19120456919914,284.33937667245414,10
031501050909,72,True,112.2653908273329,339.8496960393174,10
031501051001,1,True,35.09984282687621,129.9082008953264,10
031501051001,3,True,48.497811174228424,178.11911371966008,10
031501051001,6,True,59.24228715727156,212.422383829574,10
031501051001,24,True,87.25822823152157,291.4364154152362,10
031501051001,72,True,113.50271700565636,343.1189316485517,10
031501051002,1,True,34.943106424562245,130.4617707720726,10
031501051002,3,True,48.39836974891895,179.33845641732503,10
031501051002,6,True,59.16650586334699,212.9075684325218,10
031501051002,24,True,87.07797958875898,287.330586743886,10
031501051002,72,True,112.98774217131101,340.4956320638681,10
031501051003,1,True,35.33211253068196,131.63015669710518,10
031501051003,3,True,48.98373786687728,182.42817373050943,10
031501051003,6,True,59.746807194500754,216.97105086690715,10
031501051003,24,True,87.37637606592622,291.413347708407,10
031501051003,72,True,113.23855230663226,344.8170918547724,10
031501060101,1,True,34.19119541239869,124.57919993414104,10
031501060101,3,True,46.77248610847424,166.25182623644287,10
031501060101,6,True,57.28204004589267,198.85592912756468,10
031501060101,24,True,86.31136501835046,288.4405576980085,10
031501060101,72,True,110.8670075895533,348.50249118453485,10
031501060102,1,True,35.04184446485253,128.31409131621243,10
031501060102,3,True,48.251756607909996,173.5216797317934,10
031501060102,6,True,58.87836854985544,206.72897716952457,10
031501060102,24,True,86.90497963908278,289.7484327303128,10
031501060102,72,True,112.95474299939386,342.265214946771,10
031501060103,1,True,35.64575189102127,130.84723298747363,10
031501060103,3,True,49.23647935961765,178.62394616665372,10
031501060103,6,True,59.96156095249968,212.78264120337383,10
031501060103,24,True,87.30726348508506,294.9133414799354,10
031501060103,72,True,112.90702329103426,349.2022159334372,10
031501060104,1,True,36.34553857169533,132.38526581616733,10
031501060104,3,True,50.22315617425489,181.85526282918542,10
031501060104,6,True,61.02699765712245,216.98977750364173,10
031501060104,24,True,88.30563594652243,300.23968369535703,10
031501060104,72,True,113.54742759622073,358.10598751938215,10
031501060105,1,True,36.98262169924168,130.90104895798774,10
031501060105,3,True,51.3043431079516,178.9463972548739,10
031501060105,6,True,62.224879059758614,214.8096062059713,10
031501060105,24,True,89.1140716278335,305.28374618062577,10
031501060105,72,True,114.13805483958579,367.73491545544476,10
031501060106,1,True,35.91235682518028,132.31648731323492,10
031501060106,3,True,49.59216127158013,182.45747438541932,10
031501060106,6,True,60.322511465776834,217.59476390818534,10
031501060106,24,True,87.71586595025444,298.0814924928405,10
031501060106,72,True,113.29695339584231,353.5085371810864,10
031501060107,1,True,35.765647895672686,132.45221195582468,10
031501060107,3,True,49.41491587783296,183.28791589621008,10
031501060107,6,True,60.133434721275655,218.5800200905111,10
031501060107,24,True,87.60043912774915,297.383314115366,10
031501060107,72,True,113.36187606113748,351.818875670874,10
031501060108,1,True,36.659891308850405,132.952087578155,10
031501060108,3,True,50.79127422259201,185.3599064870022,10
031501060108,6,True,61.6146193867019,222.17942005129893,10
031501060108,24,True,88.61532835568391,304.7311582910661,10
031501060108,72,True,113.77428193067887,365.0821298435122,10
031501060201,1,True,35.83616080748237,133.10638651382516,10
031501060201,3,True,49.934721545807264,186.64340744737518,10
031501060201,6,True,60.74123699074773,221.34676732198622,10
031501060201,24,True,87.79478242640407,290.94899860582876,10
031501060201,72,True,112.86869703954054,346.3609671182903,10
031501060202,1,True,35.986229867838794,133.70521022749642,10
031501060202,3,True,50.06851145395287,187.8601806219528,10
031501060202,6,True,60.84717686516107,223.29228448127324,10
031501060202,24,True,87.86886222280366,294.47756372502334,10
031501060202,72,True,113.07684081649825,349.531886845448,10
031501060203,1,True,36.28395888430643,134.3185598118664,10
031501060203,3,True,50.49457257258148,189.7178827903045,10
031501060203,6,True,61.27961501955117,225.99848424881316,10
031501060203,24,True,88.05425524724842,297.99436929889094,10
031501060203,72,True,113.04502545453389,354.23424098535185,10
031501060204,1,True,35.9204818620596,133.55075375286185,10
031501060204,3,True,49.7462353875049,186.54588688825072,10
031501060204,6,True,60.47555879616517,222.25522191017808,10
031501060204,24,True,87.76593189654473,297.50044563570526,10
031501060204,72,True,113.35331327731339,352.24595908137064,10
031501060301,1,True,37.81985399053406,122.56034869475221,10
031501060301,3,True,52.797870065414465,171.43446628083942,10
031501060301,6,True,63.92629574491254,213.35695830519185,10
031501060301,24,True,90.60758203463445,327.61986327668666,10
031501060301,72,True,115.64176544437605,412.87428990137283,10
031501060302,1,True,37.93877748742017,121.98440128429667,10
031501060302,3,True,52.90211720205298,168.95943150122946,10
031501060302,6,True,64.01470109000634,210.15613784246813,10
031501060302,24,True,90.91869136546853,327.8284862347263,10
031501060302,72,True,115.93148196268498,414.9420209695975,10
031501060303,1,True,37.5273416577949,125.13303966249471,10
031501060303,3,True,52.40568140111311,174.25473249741995,10
031501060303,6,True,63.45084610640485,214.63919572991836,10
031501060303,24,True,89.71261553277266,319.76567069385936,10
031501060303,72,True,114.76262856780448,395.9117925781132,10
031501060304,1,True,37.3451437411553,128.79563802775812,10
031501060304,3,True,51.99358695525029,177.15027300958204,10
031501060304,6,True,62.962832819646366,214.87264265820392,10
031501060304,24,True,89.45698883094026,311.71873267323144,10
031501060304,72,True,114.50556312278005,379.368406518665,10
031501060305,1,True,37.26544866370352,128.0928526160649,10
031501060305,3,True,51.947996349809124,178.13194186090317,10
031501060305,6,True,62.91879710441822,217.08423479630164,10
031501060305,24,True,89.24150404130293,313.82471436971167,10
031501060305,72,True,114.24824656353518,383.43637308327027,10
031501060306,1,True,36.86492454631796,130.96110992285998,10
031501060306,3,True,51.31075226636778,183.82532156830206,10
031501060306,6,True,62.23175666670448,222.1485541367178,10
031501060306,24,True,88.76591870846453,309.0101407694192,10
031501060306,72,True,113.71681435693758,373.63045660055434,10
031501060307,1,True,37.22190572059372,126.0697309147654,10
031501060307,3,True,52.0743035922275,178.38313154571273,10
031501060307,6,True,63.173928026649065,219.53523135162584,10
031501060307,24,True,89.42865036426524,319.42641314871014,10
031501060307,72,True,114.18817548514617,395.2726545410398,10
031501060308,1,True,37.07481934695009,126.7079588510461,10
031501060308,3,True,51.93652049567215,180.17480639492265,10
031501060308,6,True,63.05768839427811,221.34100538624992,10
031501060308,24,True,89.20423708370285,317.8549518869821,10
031501060308,72,True,113.83991931308907,392.14161076159405,10
031501060309,1,True,36.57568996186439,132.81264773612085,10
031501060309,3,True,51.002820245569616,188.67059848130984,10
031501060309,6,True,61.91986162767326,226.79787023096645,10
031501060309,24,True,88.38326184630165,304.86558417207146,10
031501060309,72,True,113.14418789772952,365.91531365118954,10
031501060401,1,True,37.0467244206426,133.9363908253369,10
031501060401,3,True,52.310236519891575,195.18885610689316,10
031501060401,6,True,63.53009949420747,232.8951868419507,10
031501060401,24,True,89.55424188610387,294.771294535123,10
031501060401,72,True,113.27467837117514,353.6729265243823,10
031501060402,1,True,36.69169680762378,134.11555766090055,10
031501060402,3,True,51.55275457518934,191.8572695680581,10
031501060402,6,True,62.55694404823304,227.77030702451495,10
031501060402,24,True,88.83530219949468,292.45910745136473,10
031501060402,72,True,112.85775796400353,350.242565605803,10
031501060403,1,True,36.74237719250457,134.05694847642255,10
031501060403,3,True,51.6371856367324,193.30630031202307,10
031501060403,6,True,62.663619465452044,230.9536003061245,10
031501060403,24,True,88.64827213601393,298.158941546215,10
031501060403,72,True,112.69165802093244,356.6214793733742,10
031501060404,1,True,36.448152056843604,134.36345390808037,10
031501060404,3,True,50.93430319378734,191.07041773658122,10
031501060404,6,True,61.79295956209099,227.51872184256797,10
031501060404,24,True,88.25030415038796,296.89751818597125,10
031501060404,72,True,112.81346167418694,353.79148389667535,10
031501060405,1,True,36.576010716111185,133.49331552581833,10
031501060405,3,True,51.169396467942086,191.15287132043093,10
031501060405,6,True,62.121657702980414,229.29286951946497,10
031501060405,24,True,88.33485824197571,302.575812554607,10
031501060405,72,True,112.80435337674922,362.33340366615744,10
031501060406,1,True,36.6837895947627,132.6646348782692,10
031501060406,3,True,51.66984690208141,192.82901499673184,10
031501060406,6,True,62.81170036666299,232.17617687904828,10
031501060406,24,True,88.56859959515583,302.8258042406216,10
031501060406,72,True,112.5647303645232,364.0181649063618,10
031501060407,1,True,36.83801857425206,132.698382748687,10
031501060407,3,True,52.16375818036549,195.8104109640721,10
031501060407,6,True,63.489260837739586,235.7982339347033,10
031501060407,24,True,89.17332594664816,300.36107581753663,10
031501060407,72,True,112.88136600349294,361.03651677647025,10
031501060408,1,True,36.59200543005299,130.81904021078412,10
031501060408,3,True,51.6976838279837,191.9653181468263,10
031501060408,6,True,62.98983801568448,233.07123582225677,10
031501060408,24,True,88.62143747159573,306.9678901509721,10
031501060408,72,True,112.6029148252229,371.3281395628769,10
031501060409,1,True,36.62127663735003,130.8730746624834,10
031501060409,3,True,51.48763513848142,189.1859641525476,10
031501060409,6,True,62.640746066952175,229.34606519290284,10
031501060409,24,True,88.49660714920348,307.94365308997703,10
031501060409,72,True,112.74515320210197,372.793391871686,10
031501060501,1,True,36.85404262203015,133.41145335445313,10
031501060501,3,True,51.88104840184685,194.5596660410391,10
031501060501,6,True,63.25685046793518,230.3746959915698,10
031501060501,24,True,90.3796147736674,284.6169037901391,10
031501060501,72,True,114.33739410708166,344.97818183758045,10
031501060502,1,True,36.73314929520102,133.83218065010445,10
031501060502,3,True,51.65795503505624,192.78246484512576,10
031501060502,6,True,62.85818945869793,227.93979183484248,10
031501060502,24,True,89.6508486007046,286.16050392616086,10
031501060502,72,True,113.61094224775113,345.3715725877153,10
031501060503,1,True,36.83969711431225,130.52895853486467,10
031501060503,3,True,52.31274004532842,198.61241507116134,10
031501060503,6,True,64.16072660610739,241.15020780370264,10
031501060503,24,True,91.4146529081277,299.52397701913713,10
031501060503,72,True,115.60847740394514,362.449553906735,10
031501060504,1,True,37.194360961538415,132.9120224503161,10
031501060504,3,True,52.626899227097454,197.64831632778126,10
031501060504,6,True,64.17255482867462,236.72245357281327,10
031501060504,24,True,90.92123220619077,293.1770631682948,10
031501060504,72,True,114.80678172089102,353.73335727436734,10
031501060505,1,True,36.8255446761251,132.33478866823546,10
031501060505,3,True,52.31504426092355,197.9458082187182,10
031501060505,6,True,63.8074475617926,239.1046506390942,10
031501060505,24,True,89.61539560298253,300.5520804697812,10
031501060505,72,True,113.31779010840097,361.2549035379207,10
031501060506,1,True,36.60877043636492,131.33075732779093,10
031501060506,3,True,52.04577583847381,197.024790295525,10
031501060506,6,True,63.554475858506216,239.29920515111962,10
031501060506,24,True,89.11270951683687,304.187173724386,10
031501060506,72,True,112.88160602781282,366.38078553753104,10
031501060507,1,True,36.73199169830296,131.15954176929887,10
031501060507,3,True,52.265392579284864,199.0301991091332,10
031501060507,6,True,63.982748849583,241.9091212972471,10
031501060507,24,True,90.32026205765395,302.540485074707,10
031501060507,72,True,114.28900083987338,364.6194159923011,10
031501060508,1,True,36.509065821833865,129.248638117686,10
031501060508,3,True,52.05452386435636,199.00088361355128,10
031501060508,6,True,64.00702932525022,244.28801233748513,10
031501060508,24,True,90.88718878283606,307.5373714793914,10
031501060508,72,True,115.17614962139477,372.21607347559035,10
031501060509,1,True,36.428238585894846,127.2875116123273,10
031501060509,3,True,51.962838522599874,197.83624741112982,10
031501060509,6,True,64.08447882145965,244.97772212450198,10
031501060509,24,True,91.59100338024915,312.2752833222497,10
031501060509,72,True,116.2530165372813,380.2924790024381,10
031501060510,1,True,36.29783033434263,126.25613547121677,10
031501060510,3,True,51.72784564499369,196.02590632132257,10
031501060510,6,True,63.650588617522246,243.96348313793075,10
031501060510,24,True,90.51710861348671,316.83346818645737,10
031501060510,72,True,115.13935180739811,387.5876923193802,10
031501060511,1,True,36.344938403423214,128.0866880581901,10
031501060511,3,True,51.82475523021884,197.16275607195865,10
031501060511,6,True,63.65549416884377,243.5035011488656,10
031501060511,24,True,89.95163478361843,312.73119646648274,10
031501060511,72,True,114.2333633254645,380.31478443942484,10
031501060512,1,True,36.415613310803835,129.30167941042635,10
031501060512,3,True,51.89103800012135,197.044430839563,10
031501060512,6,True,63.60921491058228,241.83857577308567,10
031501060512,24,True,89.5055214676362,309.4810868483929,10
031501060512,72,True,113.56385265827987,374.9805831792346,10
031501060513,1,True,36.45069753247271,129.28822190060995,10
031501060513,3,True,51.80341087890502,194.31167997662246,10
031501060513,6,True,63.36682548740118,237.9874844752931,10
031501060513,24,True,89.07514088188998,309.7120704636524,10
031501060513,72,True,113.05431938087625,375.9648327039495,10
031501060514,1,True,36.40504712330633,126.70031770060542,10
031501060514,3,True,51.69977992288303,191.47278636954684,10
031501060514,6,True,63.3273709467643,237.088891995647,10
031501060514,24,True,89.44012957775347,316.8422819337629,10
031501060514,72,True,113.65254853009986,388.37685591783554,10
031501060601,1,True,36.76733966344368,128.3837147960271,10
031501060601,3,True,51.673816360996504,184.63384783145807,10
031501060601,6,True,62.85285192704717,225.64462965589917,10
031501060601,24,True,88.69944338983996,313.01968740182866,10
031501060601,72,True,113.07756227136453,382.8122119011274,10
031501060602,1,True,37.0035207390888,125.22623929865033,10
031501060602,3,True,52.016553944668885,179.95225372335605,10
031501060602,6,True,63.263368794323284,222.56062438599227,10
031501060602,24,True,89.31239727119215,321.0291463288788,10
031501060602,72,True,113.76800578878502,398.3405187104909,10
031501060603,1,True,36.67446249548063,127.94652000331594,10
031501060603,3,True,51.74053051256079,186.6694766704232,10
031501060603,6,True,63.05337972242822,228.87937150202697,10
031501060603,24,True,88.82125931770612,313.6999865819912,10
031501060603,72,True,113.02708820870431,384.08790074189193,10
031501060604,1,True,36.51426399956725,128.19182542267166,10
031501060604,3,True,51.73199638777959,190.54135004115147,10
031501060604,6,True,63.20137880318572,234.00054764574142,10
031501060604,24,True,88.97741205606481,312.8869499318301,10
031501060604,72,True,113.05402226144129,382.0227181131391,10
031501060605,1,True,36.67367229186774,125.68862972307961,10
031501060605,3,True,51.82104972604395,185.4226074781226,10
031501060605,6,True,63.24456599386321,229.83052074866063,10
031501060605,24,True,89.28351569508575,320.60567692250777,10
031501060605,72,True,113.51577760036749,396.10250111669865,10
031501060701,1,True,36.334532540906494,123.9343040993009,10
031501060701,3,True,51.80953773854017,193.06110507318942,10
031501060701,6,True,64.06465515818347,240.97945121041008,10
031501060701,24,True,92.36392547308661,314.28119462594276,10
031501060701,72,True,117.44710205390318,387.3064697982496,10
031501060702,1,True,36.31711316659856,123.60840731720774,10
031501060702,3,True,51.7090671049323,193.13631420081023,10
031501060702,6,True,63.6779475623514,242.51109610793912,10
031501060702,24,True,90.95808057271881,321.0070105539497,10
031501060702,72,True,115.84879426363625,395.69297730383505,10
031501060703,1,True,36.50889081980036,123.07376718341773,10
031501060703,3,True,51.72159921076776,190.30906696248954,10
031501060703,6,True,63.40448100216497,240.173270782537,10
031501060703,24,True,90.23482964368328,329.05187988615967,10
031501060703,72,True,114.76014976384735,406.5139627749196,10
031501060801,1,True,36.404924183983155,125.36444342986861,10
031501060801,3,True,51.677229631075555,190.9394551045088,10
031501060801,6,True,63.341751431140246,238.0046102225689,10
031501060801,24,True,89.70826140937207,321.01601400836114,10
031501060801,72,True,114.03214190524868,395.01798155762305,10
031501060802,1,True,36.55988422880952,123.74781987850335,10
031501060802,3,True,51.742629609334344,188.7718165854956,10
031501060802,6,True,63.33345224292877,237.3212800740025,10
031501060802,24,True,89.94149487750101,328.5123722961439,10
031501060802,72,True,114.30205269166052,406.3514122627672,10
031501060803,1,True,36.750166023179304,123.9873431553943,10
031501060803,3,True,51.89818315243514,185.5018598959994,10
031501060803,6,True,63.386101895357314,232.51413920536578,10
031501060803,24,True,89.87643733062393,329.17141903183716,10
031501060803,72,True,114.15267775858294,408.92046285342076,10
031501060804,1,True,37.817951924414025,122.7623895677237,10
031501060804,3,True,52.81808972270895,177.83712281585835,10
031501060804,6,True,64.1509061494175,225.25402193263272,10
031501060804,24,True,91.66302945742997,349.5617509653812,10
031501060804,72,True,116.26773656826106,445.53875378827075,10
031501060805,1,True,37.60836241970222,122.57889373228625,10
031501060805,3,True,52.67749519238872,175.90561249444158,10
031501060805,6,True,63.96620130530104,220.59616835198472,10
031501060805,24,True,90.82918617836324,334.9560553967666,10
031501060805,72,True,115.41550171794627,423.4557245149152,10
031501060806,1,True,37.16675129147459,123.40595542003086,10
031501060806,3,True,52.266152481014515,179.94065476184988,10
031501060806,6,True,63.622766406504994,225.31856273800446,10
031501060806,24,True,90.19387374160797,331.5920694352141,10
031501060806,72,True,114.55976202881479,415.5803160323534,10
031501060807,1,True,37.663121245258516,122.89082856934766,10
031501060807,3,True,52.668990628926615,180.2065626030725,10
031501060807,6,True,64.022694597663,228.7163063025558,10
031501060807,24,True,91.45158107548752,349.83646474490683,10
031501060807,72,True,115.99412163622213,443.25319142257945,10
031501060808,1,True,37.20161299832524,122.8684809452321,10
031501060808,3,True,52.27117555788443,182.80853699136037,10
031501060808,6,True,63.67816379059688,231.07086653721467,10
031501060808,24,True,90.61366716984858,339.6861351417657,10
031501060808,72,True,114.95949365982538,425.438197877617,10
031501060809,1,True,36.79953434529945,122.52842933651011,10
031501060809,3,True,51.905713885863044,187.00807348717996,10
031501060809,6,True,63.427494175547466,236.98598963572465,10
031501060809,24,True,90.27894814960851,336.39475220980586,10
031501060809,72,True,114.65849114594197,417.7781566882352,10
031501060810,1,True,37.10528133979677,122.29754286570075,10
031501060810,3,True,52.141293106626584,185.30415332158157,10
031501060810,6,True,63.58422956408825,235.83408857598326,10
031501060810,24,True,90.68480748502559,343.6877355377921,10
031501060810,72,True,115.10329554780985,428.83568677004274,10
031501070101,1,True,36.373243243251785,119.77020941457909,10
031501070101,3,True,51.75867383432074,187.33717894026145,10
031501070101,6,True,63.68559779233283,238.10652189886977,10
031501070101,24,True,90.84908658914864,327.10492487984277,10
031501070101,72,True,115.7989117206633,407.417732363571,10
031501070102,1,True,36.43387779140705,117.74280692016815,10
031501070102,3,True,51.844185107352004,183.3993083111953,10
031501070102,6,True,63.769151673312074,234.37307365770653,10
031501070102,24,True,90.95242079790494,329.54743905474606,10
031501070102,72,True,116.07243675476067,413.5455273053633,10
031501070103,1,True,36.45368787532935,121.41680020425986,10
031501070103,3,True,51.71772907846767,189.55358263192954,10
031501070103,6,True,63.49930301632512,240.4183100608643,10
031501070103,24,True,90.52761547248764,329.30705172273576,10
031501070103,72,True,115.24849080505001,407.95471818642,10
031501070104,1,True,36.79941211173108,118.66226713357311,10
031501070104,3,True,51.949069951591156,184.923731151859,10
031501070104,6,True,63.630061486120354,237.55041086687882,10
031501070104,24,True,90.95634234300454,339.3145334935206,10
031501070104,72,True,115.87485096749526,424.1243621010955,10
031501070105,1,True,36.84314564561462,120.19504545902302,10
031501070105,3,True,51.90843914481022,186.68628930968444,10
031501070105,6,True,63.49102148012723,239.3009624161133,10
031501070105,24,True,90.7354838782294,341.6932284551002,10
031501070105,72,True,115.40282538602247,425.089600371021,10
031501070106,1,True,36.676641902393364,120.32335983766542,10
031501070106,3,True,51.82538152120807,187.23706516054457,10
031501070106,6,True,63.474340336857715,239.2572019180812,10
031501070106,24,True,90.56370122739497,337.3205647713774,10
031501070106,72,True,115.22085300981098,419.2500670075111,10
031501070201,1,True,37.76566517066127,124.20137132025462,10
031501070201,3,True,52.694891534980144,183.30777092169075,10
031501070201,6,True,64.08397595097641,234.60201231161656,10
031501070201,24,True,91.93647122732311,364.84153260430804,10
031501070201,72,True,116.84028095420773,463.3553357935027,10
031501070202,1,True,37.7286302668555,124.01695702761091,10
031501070202,3,True,52.71638188377594,184.88854067771592,10
031501070202,6,True,64.14932661460634,238.1767068926653,10
031501070202,24,True,91.90324838799556,370.17570065071067,10
031501070202,72,True,117.00126199955429,467.6451207978704,10
031501070203,1,True,37.58994933536845,123.03579929491448,10
031501070203,3,True,52.559471930729174,182.72743523000932,10
031501070203,6,True,63.92763242342032,233.0998848187462,10
031501070203,24,True,91.46471426723086,354.5433905671992,10
031501070203,72,True,116.09476404929418,447.304674469323,10
031501070204,1,True,37.57591153565641,123.13396370262782,10
031501070204,3,True,52.5292492634225,184.40471199470065,10
031501070204,6,True,63.9226425890486,236.42938056347774,10
031501070204,24,True,91.58464852978092,359.78653521666973,10
031501070204,72,True,116.4023679238581,452.60701005012544,10
031501070205,1,True,37.40059893877263,122.41932263440961,10
031501070205,3,True,52.349641588538525,185.23416518357269,10
031501070205,6,True,63.76325622760026,237.54958543467788,10
031501070205,24,True,91.30483867627451,355.1853215810308,10
031501070205,72,True,116.01417448930273,444.52572675316407,10
031501070301,1,True,37.117201922708055,121.20555561228218,10
031501070301,3,True,52.08593326958316,186.28129642560808,10
031501070301,6,True,63.56118854613258,238.9697996584379,10
031501070301,24,True,90.97407573617069,348.2191977648042,10
031501070301,72,True,115.6035186759137,433.7658347896356,10
031501070302,1,True,37.637635429596145,122.15067209455478,10
031501070302,3,True,52.59515445694468,185.17237133305778,10
031501070302,6,True,64.05379343156277,239.24258418009802,10
031501070302,24,True,91.8821281865963,363.61008295530337,10
031501070302,72,True,116.94603782649033,455.7443220409717,10
031501070303,1,True,37.181199519060286,119.85453465278108,10
031501070303,3,True,52.144237373908965,185.51029082168998,10
031501070303,6,True,63.70469553248115,239.03499652562175,10
031501070303,24,True,91.45285881192173,348.4969514234289,10
031501070303,72,True,116.36790196867692,435.48505666939406,10
