Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 32.701700 Degree
Longitude: -87.580800 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 11,13,15,18,20,22,24,26,28,30
10-min:, 16,19,23,26,30,33,35,38,41,44
15-min:, 20,23,28,31,36,40,43,46,50,53
30-min:, 29,34,41,46,54,59,64,69,75,79
60-min:, 38,44,53,61,71,79,86,94,103,110
2-hr:, 48,55,66,76,89,99,108,119,132,142
3-hr:, 54,61,74,85,100,112,124,137,155,168
6-hr:, 65,74,89,103,123,140,157,176,202,222
12-hr:, 77,88,108,125,152,174,197,222,258,286
24-hr:, 91,105,128,150,183,210,239,271,315,351
2-day:, 106,122,149,174,211,243,277,313,365,407
3-day:, 116,132,161,187,227,260,295,334,388,432
4-day:, 124,141,171,198,239,273,309,348,403,447
7-day:, 147,166,198,227,269,304,341,380,434,478
10-day:, 168,188,222,252,295,330,367,406,459,502
20-day:, 226,250,289,322,368,405,442,481,533,573
30-day:, 276,304,348,385,436,475,514,553,605,644
45-day:, 341,375,429,473,531,575,617,658,711,749
60-day:, 398,439,503,554,620,668,713,757,810,848

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 14,16,19,21,25,28,31,34,37,40
10-min:, 20,23,28,31,37,41,45,49,54,58
15-min:, 24,28,34,38,45,50,55,60,66,71
30-min:, 35,41,50,57,67,74,81,89,98,105
60-min:, 47,54,65,75,89,99,110,121,136,147
2-hr:, 58,66,80,92,109,123,137,153,173,188
3-hr:, 65,74,89,102,123,139,157,176,203,222
6-hr:, 77,88,106,123,151,173,197,225,263,292
12-hr:, 91,104,127,148,185,213,246,283,334,373
24-hr:, 106,121,149,175,221,255,296,342,406,455
2-day:, 121,139,171,200,253,292,339,392,467,523
3-day:, 131,150,183,214,269,311,360,416,494,553
4-day:, 140,159,194,225,282,324,375,432,511,572
7-day:, 164,185,222,255,314,358,409,467,547,607
10-day:, 186,208,247,282,341,386,438,496,575,635
20-day:, 248,274,318,355,418,466,521,581,660,721
30-day:, 300,330,380,422,490,542,600,663,745,807
45-day:, 368,405,465,515,591,650,714,783,869,934
60-day:, 427,471,542,599,685,750,821,895,986,1054

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 9,10,12,14,16,17,18,19,20,20
10-min:, 13,15,18,21,23,25,26,27,29,30
15-min:, 16,18,22,25,28,30,32,33,35,36
30-min:, 23,27,33,37,42,45,47,49,52,54
60-min:, 31,36,43,49,55,60,64,67,72,75
2-hr:, 39,45,54,61,70,76,81,86,92,97
3-hr:, 44,50,61,69,79,87,94,100,109,116
6-hr:, 54,61,74,85,99,110,120,129,143,154
12-hr:, 65,74,91,105,124,138,152,165,184,199
24-hr:, 78,89,109,127,151,169,186,203,227,246
2-day:, 92,105,128,149,177,198,218,237,265,287
3-day:, 101,115,140,162,191,213,234,253,283,306
4-day:, 109,123,149,172,202,224,245,265,295,318
7-day:, 130,147,175,199,229,252,273,291,319,341
10-day:, 150,167,197,222,253,275,295,312,339,359
20-day:, 205,225,260,288,318,341,358,372,395,413
30-day:, 252,276,316,347,378,402,419,430,451,466
45-day:, 313,344,392,430,463,489,505,514,531,544
60-day:, 367,405,462,506,543,570,586,592,607,618

Date/time (GMT):  Thu Jul 16 15:42:15 2026
pyRunTime:  0.02480292320251465
