Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 34.700000 Degree
Longitude: -86.583300 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 10,12,15,17,21,24,27,30,35,38
10-min:, 15,17,22,25,31,35,40,44,51,56
15-min:, 18,21,26,31,38,43,48,54,62,69
30-min:, 26,30,38,44,54,61,69,78,90,99
60-min:, 35,41,50,58,70,79,89,100,114,126
2-hr:, 45,51,62,72,86,97,109,122,139,153
3-hr:, 51,58,71,81,96,109,121,135,153,168
6-hr:, 63,71,86,99,118,132,147,163,184,201
12-hr:, 74,86,104,120,143,161,180,199,225,245
24-hr:, 88,101,124,143,170,191,213,235,266,289
2-day:, 103,118,143,164,194,217,240,264,297,321
3-day:, 113,128,154,176,206,230,254,279,312,337
4-day:, 121,137,164,186,217,241,265,290,324,349
7-day:, 145,162,190,213,245,270,295,321,354,380
10-day:, 165,183,213,237,270,296,321,347,381,406
20-day:, 225,246,279,306,342,370,396,422,456,481
30-day:, 278,302,340,370,409,438,465,492,525,548
45-day:, 348,377,423,458,503,534,563,589,620,640
60-day:, 410,445,498,539,588,622,652,679,707,724

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 13,15,19,22,28,32,37,43,51,57
10-min:, 19,22,27,32,40,47,54,63,74,83
15-min:, 23,26,33,39,49,57,66,76,90,101
30-min:, 33,38,47,56,70,82,95,110,130,146
60-min:, 44,51,63,73,91,105,122,140,166,185
2-hr:, 55,63,77,89,111,128,148,169,199,222
3-hr:, 63,72,87,100,124,142,163,186,218,242
6-hr:, 76,87,105,122,149,171,195,222,259,287
12-hr:, 90,103,126,146,180,206,236,269,313,347
24-hr:, 104,120,148,171,211,241,276,314,365,404
2-day:, 121,139,169,195,238,270,307,348,402,443
3-day:, 132,151,181,208,252,285,323,364,420,461
4-day:, 142,160,192,219,263,297,335,377,433,475
7-day:, 167,187,220,248,294,329,369,412,469,512
10-day:, 190,211,245,275,322,358,399,443,501,544
20-day:, 256,280,319,351,402,441,485,532,591,636
30-day:, 314,341,385,421,476,518,565,614,674,719
45-day:, 390,424,476,518,580,626,676,728,788,834
60-day:, 458,498,559,607,674,725,779,833,893,939

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 8,10,12,14,16,18,20,21,23,24
10-min:, 12,14,18,20,24,26,29,31,33,36
15-min:, 15,17,21,25,29,32,35,37,41,44
30-min:, 21,25,31,35,42,46,50,53,59,63
60-min:, 29,33,40,47,54,60,64,69,75,80
2-hr:, 36,42,51,58,67,74,80,85,92,98
3-hr:, 42,48,58,66,76,83,89,94,102,109
6-hr:, 52,59,71,81,93,102,109,115,125,132
12-hr:, 62,72,87,100,114,125,134,142,154,163
24-hr:, 74,85,104,119,137,150,161,170,184,195
2-day:, 88,100,121,138,157,172,183,193,208,219
3-day:, 97,110,131,149,169,184,195,205,220,231
4-day:, 104,118,140,158,178,193,205,214,230,241
7-day:, 125,140,163,182,203,218,230,239,254,265
10-day:, 144,159,184,204,225,240,252,260,275,285
20-day:, 197,215,244,266,287,303,314,321,333,342
30-day:, 245,266,298,323,345,361,371,376,386,393
45-day:, 308,334,373,402,425,442,451,453,458,463
60-day:, 365,396,442,475,499,517,524,527,530,532

Date/time (GMT):  Thu Jul 16 15:42:35 2026
pyRunTime:  0.03471088409423828
