Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 32.321700 Degree
Longitude: -85.168300 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 11,13,16,18,21,23,25,27,30,33
10-min:, 16,19,23,26,30,34,37,40,45,48
15-min:, 20,23,28,32,37,41,45,49,54,58
30-min:, 29,33,40,46,54,60,65,71,79,85
60-min:, 38,44,52,60,70,78,86,95,106,115
2-hr:, 48,54,64,74,86,97,107,118,133,145
3-hr:, 53,60,72,82,97,109,122,135,153,168
6-hr:, 64,73,88,101,121,137,154,171,196,216
12-hr:, 75,87,108,126,152,172,194,217,248,273
24-hr:, 89,103,128,150,182,207,233,261,300,330
2-day:, 104,120,147,171,206,235,265,298,343,379
3-day:, 113,130,159,185,223,254,287,321,370,409
4-day:, 121,139,170,197,237,269,303,340,391,432
7-day:, 143,162,196,225,269,304,341,381,437,481
10-day:, 161,182,218,249,295,332,372,413,472,518
20-day:, 213,238,280,316,368,410,453,499,561,609
30-day:, 258,287,335,375,432,476,521,567,629,677
45-day:, 319,353,409,454,515,562,608,653,713,757
60-day:, 373,412,474,524,589,637,683,727,782,821

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 14,16,19,22,26,30,33,37,42,46
10-min:, 20,23,28,32,39,43,49,54,61,67
15-min:, 25,28,34,39,47,53,59,66,75,81
30-min:, 36,41,50,57,68,77,86,96,108,118
60-min:, 48,54,65,74,90,101,114,127,146,160
2-hr:, 59,66,80,91,110,124,140,158,182,200
3-hr:, 65,74,88,101,124,140,159,181,210,232
6-hr:, 77,88,107,124,153,175,200,228,266,296
12-hr:, 91,106,131,153,190,218,251,286,335,372
24-hr:, 106,124,155,181,226,261,300,342,401,446
2-day:, 124,143,175,205,256,294,339,388,457,509
3-day:, 135,155,190,221,276,317,365,418,491,547
4-day:, 144,165,202,235,292,335,385,440,518,576
7-day:, 168,191,231,267,329,376,430,491,575,638
10-day:, 189,214,256,294,360,409,467,530,618,685
20-day:, 248,278,327,371,445,500,564,634,729,800
30-day:, 300,334,390,438,517,576,643,716,813,886
45-day:, 368,408,474,528,612,675,745,819,914,986
60-day:, 429,475,548,608,695,761,832,906,997,1066

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 9,10,12,14,16,17,18,19,21,22
10-min:, 13,15,18,21,23,25,27,28,30,32
15-min:, 16,18,22,25,28,31,33,34,37,39
30-min:, 23,27,32,36,41,45,48,50,53,56
60-min:, 31,35,42,47,54,59,63,67,72,76
2-hr:, 38,43,52,58,67,73,79,84,91,96
3-hr:, 43,48,58,66,76,83,90,96,105,112
6-hr:, 52,59,71,81,95,105,114,123,136,145
12-hr:, 61,71,88,101,119,133,145,156,173,185
24-hr:, 73,85,105,122,144,160,176,189,210,225
2-day:, 86,98,120,140,165,183,201,218,242,261
3-day:, 94,108,131,152,179,199,218,236,262,282
4-day:, 101,115,140,162,190,212,231,250,278,299
7-day:, 119,135,162,186,217,240,262,282,312,335
10-day:, 135,152,181,206,239,263,286,307,338,362
20-day:, 179,200,234,264,299,327,350,372,405,429
30-day:, 218,242,281,314,351,380,404,424,455,479
45-day:, 270,299,345,381,420,449,472,490,517,537
60-day:, 316,349,401,441,480,510,531,546,568,584

Date/time (GMT):  Thu Jul 16 15:43:58 2026
pyRunTime:  0.01966691017150879
