Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 31.533300 Degree
Longitude: -85.683300 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 13,15,17,20,23,25,27,30,32,35
10-min:, 19,21,26,29,33,37,40,43,48,51
15-min:, 23,26,31,35,41,45,49,53,58,62
30-min:, 34,38,46,52,61,67,73,80,88,94
60-min:, 44,50,61,70,83,94,105,117,133,146
2-hr:, 55,63,76,87,105,120,136,153,178,198
3-hr:, 62,70,85,99,122,141,162,186,220,247
6-hr:, 73,84,104,123,155,182,213,247,297,339
12-hr:, 86,100,127,153,194,230,269,313,377,430
24-hr:, 100,117,149,180,229,272,320,372,449,512
2-day:, 117,134,167,201,255,303,356,416,504,578
3-day:, 127,145,179,214,270,320,376,438,530,606
4-day:, 135,154,189,225,282,332,389,452,545,622
7-day:, 156,176,214,250,309,360,416,479,571,646
10-day:, 175,197,237,275,334,385,442,504,594,668
20-day:, 231,258,306,350,415,469,527,590,678,749
30-day:, 280,312,368,417,487,543,602,664,750,818
45-day:, 345,384,449,503,579,638,697,758,839,901
60-day:, 402,447,520,579,658,719,777,836,912,968

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 16,18,21,24,29,33,37,42,48,52
10-min:, 23,26,31,36,43,48,55,61,70,76
15-min:, 28,32,38,44,52,59,67,75,85,93
30-min:, 41,47,57,65,78,89,100,113,129,141
60-min:, 55,62,75,87,108,125,144,166,197,220
2-hr:, 67,76,93,108,137,160,187,219,263,296
3-hr:, 75,85,104,122,159,188,223,265,324,370
6-hr:, 89,101,126,151,203,242,293,352,438,503
12-hr:, 103,120,153,185,252,303,367,442,551,634
24-hr:, 119,139,178,217,297,357,433,523,652,750
2-day:, 138,158,199,240,329,396,481,582,729,841
3-day:, 150,171,213,255,347,416,505,609,763,879
4-day:, 159,181,224,267,360,431,520,627,782,899
7-day:, 183,206,251,296,391,462,552,659,812,929
10-day:, 204,229,277,324,419,492,582,689,842,957
20-day:, 267,299,356,410,512,590,686,796,949,1065
30-day:, 322,361,426,486,595,677,776,889,1043,1159
45-day:, 396,441,518,584,700,788,891,1006,1157,1272
60-day:, 460,512,598,670,790,882,987,1103,1250,1362

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 10,11,14,15,17,19,20,20,22,23
10-min:, 15,17,20,23,25,27,29,30,32,33
15-min:, 18,20,24,27,31,33,35,37,39,40
30-min:, 26,30,36,41,46,50,53,55,59,61
60-min:, 35,40,48,55,63,70,76,81,89,95
2-hr:, 44,50,60,69,81,90,99,108,120,130
3-hr:, 49,56,68,79,95,107,119,131,150,164
6-hr:, 59,68,83,99,122,140,158,177,204,226
12-hr:, 70,81,103,123,154,178,202,225,261,289
24-hr:, 82,96,122,147,184,213,241,270,314,347
2-day:, 97,111,138,165,207,239,272,305,356,394
3-day:, 106,121,149,177,221,254,288,323,375,415
4-day:, 114,129,158,187,231,265,299,334,387,427
7-day:, 132,149,180,210,254,288,322,356,408,447
10-day:, 149,167,200,231,276,310,343,376,426,464
20-day:, 198,221,262,297,344,379,412,442,488,524
30-day:, 242,269,316,356,404,440,472,499,542,575
45-day:, 299,333,388,433,482,519,548,571,608,636
60-day:, 351,390,451,500,549,586,612,631,662,686

Date/time (GMT):  Thu Jul 16 15:43:27 2026
pyRunTime:  0.018795251846313477
