Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 32.410000 Degree
Longitude: -87.015300 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 11,13,15,17,20,22,25,27,30,32
10-min:, 16,19,22,25,30,33,36,39,43,47
15-min:, 20,23,27,31,36,40,44,48,53,57
30-min:, 29,33,40,45,53,59,65,70,78,84
60-min:, 38,43,52,59,70,78,86,95,107,116
2-hr:, 47,53,64,73,86,97,108,120,136,148
3-hr:, 53,60,72,82,97,110,124,138,158,174
6-hr:, 64,72,87,100,120,137,156,175,204,226
12-hr:, 77,88,106,123,149,171,195,221,258,288
24-hr:, 92,104,127,149,181,208,238,270,316,353
2-day:, 107,122,148,173,211,243,278,317,373,418
3-day:, 118,133,160,186,227,263,301,344,406,457
4-day:, 126,142,170,198,241,278,319,365,431,485
7-day:, 147,165,198,229,276,317,362,411,482,539
10-day:, 166,186,221,254,304,345,391,440,510,566
20-day:, 226,248,287,321,371,411,453,497,559,608
30-day:, 276,302,346,383,434,475,516,558,615,659
45-day:, 339,373,426,470,529,574,618,661,718,759
60-day:, 393,434,499,552,621,672,721,769,830,873

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 14,16,19,22,26,29,33,37,42,46
10-min:, 20,23,28,32,38,43,48,54,62,67
15-min:, 25,28,34,39,46,52,59,66,75,82
30-min:, 36,41,49,57,68,77,87,97,111,121
60-min:, 47,53,64,74,90,102,116,132,152,168
2-hr:, 58,65,78,90,111,126,144,165,193,214
3-hr:, 64,73,87,100,125,143,165,190,224,250
6-hr:, 77,87,105,121,153,177,206,239,287,322
12-hr:, 92,104,126,147,188,219,256,299,360,407
24-hr:, 107,122,150,175,225,263,309,363,438,496
2-day:, 124,141,172,202,260,305,360,424,514,583
3-day:, 135,152,184,216,280,328,388,458,559,635
4-day:, 144,162,195,228,295,346,410,485,592,673
7-day:, 166,186,224,261,334,390,460,541,656,744
10-day:, 187,209,249,288,364,421,492,575,691,778
20-day:, 250,275,320,360,435,492,562,641,748,830
30-day:, 303,332,382,425,503,562,633,713,817,896
45-day:, 370,407,467,518,606,673,751,837,946,1028
60-day:, 426,471,544,605,706,783,871,968,1088,1179

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 9,10,12,14,16,17,18,18,20,20
10-min:, 13,15,18,20,23,25,26,27,29,30
15-min:, 16,18,22,25,28,30,32,33,35,36
30-min:, 23,27,32,36,41,44,47,49,52,54
60-min:, 31,35,42,47,54,59,63,66,71,75
2-hr:, 39,44,52,59,68,74,79,84,91,96
3-hr:, 44,49,59,67,77,85,91,97,107,114
6-hr:, 54,60,72,83,96,107,116,125,139,149
12-hr:, 65,74,89,103,121,135,147,159,177,191
24-hr:, 78,89,108,125,148,165,181,196,219,236
2-day:, 93,105,127,147,175,196,215,233,261,283
3-day:, 103,115,139,160,190,213,234,254,286,311
4-day:, 111,124,148,171,203,227,249,271,305,331
7-day:, 130,145,174,199,234,260,285,307,344,371
10-day:, 148,165,196,223,258,285,309,330,365,391
20-day:, 203,223,257,285,318,342,361,377,404,424
30-day:, 250,274,312,343,374,397,413,425,446,463
45-day:, 310,340,387,424,457,482,497,505,523,536
60-day:, 361,398,456,500,538,567,583,590,606,619

Date/time (GMT):  Thu Jul 16 15:44:01 2026
pyRunTime:  0.020049095153808594
