Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 31.471400 Degree
Longitude: -88.250300 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 13,15,18,21,25,28,31,34,39,42
10-min:, 19,22,27,31,36,41,45,50,57,62
15-min:, 23,27,33,37,44,50,55,61,69,75
30-min:, 34,39,48,55,66,74,83,92,104,113
60-min:, 45,52,63,73,88,100,113,126,145,159
2-hr:, 56,65,79,92,110,126,143,160,185,205
3-hr:, 64,73,88,103,125,143,163,184,214,239
6-hr:, 77,88,106,124,150,173,197,224,263,294
12-hr:, 93,105,127,147,178,204,232,263,308,344
24-hr:, 108,123,150,175,211,241,274,309,358,398
2-day:, 124,144,177,207,250,285,322,362,417,461
3-day:, 136,157,193,225,271,309,349,391,450,496
4-day:, 146,168,205,238,286,325,367,410,472,520
7-day:, 172,195,235,270,320,362,405,451,515,566
10-day:, 194,218,259,296,348,391,435,482,548,599
20-day:, 255,283,329,370,427,473,520,570,638,691
30-day:, 310,342,395,440,502,551,601,652,721,774
45-day:, 383,423,487,540,611,664,717,770,838,888
60-day:, 448,497,573,633,712,770,826,879,946,993

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 16,18,22,26,32,36,41,46,53,58
10-min:, 24,27,33,38,46,53,60,67,78,86
15-min:, 29,33,40,46,56,64,73,82,95,104
30-min:, 42,48,59,69,84,95,108,123,142,157
60-min:, 56,64,78,91,113,129,148,169,198,220
2-hr:, 69,79,96,112,140,162,186,214,252,281
3-hr:, 77,88,107,125,158,183,212,244,290,325
6-hr:, 93,105,128,149,189,219,254,295,353,396
12-hr:, 110,124,151,175,221,255,297,343,409,459
24-hr:, 127,145,177,206,259,298,345,397,470,525
2-day:, 144,167,206,242,302,348,401,460,541,602
3-day:, 157,181,223,261,326,374,431,493,580,645
4-day:, 168,193,237,275,342,393,451,516,605,673
7-day:, 196,222,268,309,379,433,494,562,655,726
10-day:, 219,247,295,337,410,464,527,597,692,764
20-day:, 286,317,371,417,495,554,622,696,796,872
30-day:, 345,381,441,493,577,640,712,790,893,971
45-day:, 424,468,541,601,694,764,841,923,1028,1107
60-day:, 494,548,633,702,803,880,962,1047,1152,1231

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 10,12,15,17,19,21,22,23,25,27
10-min:, 15,18,21,24,28,30,33,34,37,39
15-min:, 19,21,26,30,34,37,40,42,45,48
30-min:, 27,32,38,44,50,55,59,63,68,72
60-min:, 36,42,51,58,68,75,81,86,95,101
2-hr:, 46,52,64,74,86,95,104,111,123,132
3-hr:, 52,59,72,83,98,109,120,129,144,155
6-hr:, 64,72,87,101,120,134,147,160,179,194
12-hr:, 77,87,105,121,143,160,175,190,213,230
24-hr:, 91,104,126,146,172,191,209,226,251,270
2-day:, 106,122,150,174,205,228,249,268,297,318
3-day:, 117,135,165,191,224,249,271,292,323,346
4-day:, 126,145,176,203,238,264,287,308,341,365
7-day:, 150,170,203,232,269,296,321,343,377,403
10-day:, 169,190,226,256,294,322,347,370,404,430
20-day:, 226,250,291,324,364,395,421,443,478,505
30-day:, 276,304,351,388,431,463,489,511,545,571
45-day:, 344,379,435,480,526,561,587,607,638,662
60-day:, 404,447,514,566,616,653,679,697,724,745

Date/time (GMT):  Thu Jul 16 15:41:14 2026
pyRunTime:  0.026170730590820312
