Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 33.283300 Degree
Longitude: -86.850000 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 11,13,15,18,21,23,26,28,32,34
10-min:, 16,19,23,26,30,34,38,41,46,50
15-min:, 20,23,28,32,37,42,46,50,56,61
30-min:, 29,33,40,46,55,61,68,75,84,90
60-min:, 38,44,53,61,72,81,91,101,114,124
2-hr:, 47,54,65,75,90,102,114,126,144,158
3-hr:, 53,60,73,84,101,115,130,145,167,184
6-hr:, 64,73,88,102,124,142,162,183,214,239
12-hr:, 78,88,106,123,151,175,201,230,273,307
24-hr:, 92,104,127,149,184,214,248,285,338,382
2-day:, 107,123,152,179,221,257,297,340,403,454
3-day:, 117,134,165,194,240,278,320,366,433,487
4-day:, 127,144,176,206,252,292,335,382,449,505
7-day:, 152,171,204,235,281,321,363,409,475,529
10-day:, 174,194,229,261,308,347,389,434,498,549
20-day:, 233,258,302,339,391,433,476,521,583,631
30-day:, 284,315,365,407,465,509,554,599,659,704
45-day:, 352,390,450,498,561,608,654,698,754,795
60-day:, 414,457,525,577,645,694,739,782,833,869

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 14,16,20,23,27,31,35,39,44,49
10-min:, 21,24,29,33,40,45,51,57,65,71
15-min:, 25,29,35,41,49,55,62,69,79,87
30-min:, 37,42,52,60,72,81,92,103,118,129
60-min:, 49,56,68,78,95,108,123,139,161,177
2-hr:, 60,68,83,96,118,134,153,174,202,224
3-hr:, 67,76,92,107,133,152,174,199,234,260
6-hr:, 80,91,110,128,161,187,217,250,299,335
12-hr:, 96,108,131,153,196,229,268,313,378,428
24-hr:, 113,128,156,184,238,278,328,385,466,528
2-day:, 130,149,184,218,282,331,389,455,551,623
3-day:, 142,162,200,236,304,356,418,488,589,666
4-day:, 152,173,212,249,319,371,435,507,610,688
7-day:, 182,204,244,282,351,404,467,539,640,716
10-day:, 207,230,272,311,381,434,497,568,667,742
20-day:, 273,304,355,400,476,534,600,673,772,846
30-day:, 331,367,427,478,560,622,692,768,866,941
45-day:, 409,453,523,581,670,737,810,887,984,1057
60-day:, 478,529,608,671,764,835,910,988,1081,1152

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 9,10,12,14,16,17,18,19,21,22
10-min:, 13,15,18,20,23,25,27,28,30,32
15-min:, 16,18,21,24,28,30,32,34,37,39
30-min:, 23,26,31,36,41,45,48,51,54,57
60-min:, 30,34,41,47,54,60,64,68,74,79
2-hr:, 37,43,52,59,68,75,81,87,95,101
3-hr:, 42,48,58,66,78,86,93,100,111,119
6-hr:, 52,58,70,81,96,107,118,128,144,156
12-hr:, 63,71,85,99,119,134,149,163,185,202
24-hr:, 75,85,104,121,146,166,185,204,232,254
2-day:, 88,101,125,146,177,201,223,246,279,305
3-day:, 98,112,137,160,193,218,243,266,302,329
4-day:, 106,120,146,170,204,230,255,278,315,343
7-day:, 128,144,171,196,229,254,278,301,336,362
10-day:, 147,164,193,218,251,276,299,320,353,378
20-day:, 199,221,257,286,321,347,369,388,417,439
30-day:, 244,270,313,346,383,410,431,448,474,493
45-day:, 305,337,387,426,463,492,511,524,545,560
60-day:, 360,397,453,496,534,563,580,588,604,615

Date/time (GMT):  Thu Jul 16 15:42:29 2026
pyRunTime:  0.0208892822265625
