Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 33.533300 Degree
Longitude: -86.833300 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 11,13,15,17,21,23,26,28,32,35
10-min:, 16,18,22,25,30,34,38,42,47,51
15-min:, 20,22,27,31,37,41,46,51,57,63
30-min:, 29,33,40,46,54,61,68,76,85,93
60-min:, 38,43,53,61,72,81,90,100,114,124
2-hr:, 47,54,65,75,89,101,113,125,142,156
3-hr:, 53,60,73,84,100,113,127,142,162,178
6-hr:, 64,72,87,101,121,138,156,176,203,226
12-hr:, 78,87,104,121,147,169,193,220,258,290
24-hr:, 92,104,126,148,181,209,241,275,325,366
2-day:, 106,122,152,179,221,256,294,335,394,442
3-day:, 116,133,165,193,238,275,316,361,425,477
4-day:, 126,143,174,203,248,286,328,374,441,495
7-day:, 153,168,198,226,270,308,349,396,463,518
10-day:, 175,191,221,249,293,331,372,417,482,536
20-day:, 233,256,295,329,377,416,457,500,559,605
30-day:, 282,312,359,399,453,494,535,576,631,672
45-day:, 350,386,443,488,548,592,633,674,724,759
60-day:, 412,452,516,565,628,674,716,755,803,835

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 14,16,19,22,27,30,34,39,45,50
10-min:, 20,23,28,32,39,44,50,57,67,74
15-min:, 24,28,34,39,47,54,62,70,81,90
30-min:, 36,41,50,57,70,80,91,104,121,134
60-min:, 47,54,65,76,93,106,121,138,161,178
2-hr:, 58,66,80,93,115,131,150,171,200,222
3-hr:, 64,73,89,103,128,147,169,193,226,252
6-hr:, 77,88,106,123,154,178,206,238,283,318
12-hr:, 93,105,126,146,186,217,254,297,359,405
24-hr:, 110,124,151,177,228,267,314,369,447,507
2-day:, 125,144,180,213,275,322,380,445,538,608
3-day:, 136,156,193,228,295,346,407,477,577,653
4-day:, 147,166,203,238,307,358,421,494,597,675
7-day:, 177,195,230,263,331,382,445,518,623,702
10-day:, 202,220,255,289,357,408,470,543,646,723
20-day:, 265,292,337,378,450,504,568,640,738,811
30-day:, 320,354,409,456,533,591,658,731,825,896
45-day:, 395,436,501,555,639,702,772,847,939,1008
60-day:, 462,508,581,639,728,794,868,944,1036,1105

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 9,10,12,14,16,17,19,20,21,23
10-min:, 13,15,18,20,23,25,27,29,31,33
15-min:, 16,18,22,25,28,31,33,35,38,40
30-min:, 23,27,32,37,42,46,49,52,57,60
60-min:, 31,35,42,48,56,61,66,69,76,80
2-hr:, 38,44,53,61,70,77,82,87,95,101
3-hr:, 43,49,59,68,79,87,93,99,109,116
6-hr:, 53,60,72,82,96,107,116,125,138,149
12-hr:, 65,72,87,100,118,132,145,158,178,193
24-hr:, 77,87,106,123,147,165,182,199,225,245
2-day:, 90,104,128,150,180,203,224,245,276,299
3-day:, 99,114,140,163,195,220,243,265,299,324
4-day:, 108,122,148,172,205,230,253,276,311,338
7-day:, 132,145,170,192,224,249,272,294,330,356
10-day:, 152,165,190,213,245,268,290,311,345,370
20-day:, 203,223,256,284,316,340,359,375,402,422
30-day:, 248,274,314,346,379,404,421,434,455,472
45-day:, 309,341,390,427,460,485,500,509,524,536
60-day:, 365,401,455,495,529,554,567,572,583,592

Date/time (GMT):  Thu Jul 16 15:40:56 2026
pyRunTime:  0.027884721755981445
