Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 33.233300 Degree
Longitude: -88.283300 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 11,13,15,18,21,23,25,28,31,34
10-min:, 16,19,22,26,30,34,37,41,46,49
15-min:, 20,23,27,31,37,41,45,50,56,60
30-min:, 29,33,40,46,54,61,67,73,82,89
60-min:, 39,44,54,61,72,81,89,98,109,117
2-hr:, 48,55,67,77,90,100,111,122,136,146
3-hr:, 54,62,75,86,102,114,126,138,155,168
6-hr:, 66,75,91,105,124,140,157,174,198,216
12-hr:, 78,89,108,125,151,173,195,220,254,282
24-hr:, 91,104,128,150,183,210,240,272,317,353
2-day:, 105,121,150,176,215,247,281,317,369,410
3-day:, 116,132,160,186,225,258,293,331,386,429
4-day:, 126,141,168,193,232,264,300,338,393,438
7-day:, 150,165,191,215,252,284,318,356,410,454
10-day:, 171,186,213,237,275,306,340,377,430,472
20-day:, 226,247,282,311,354,387,422,458,508,546
30-day:, 274,301,345,380,429,466,503,540,589,625
45-day:, 339,375,430,474,532,575,616,655,705,740
60-day:, 398,440,506,558,625,673,718,760,811,846

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 14,16,19,22,26,30,34,38,43,47
10-min:, 20,23,28,32,39,44,49,55,63,69
15-min:, 24,28,34,39,47,53,60,68,77,85
30-min:, 36,41,50,58,70,79,89,99,114,124
60-min:, 48,55,67,77,92,104,118,132,151,165
2-hr:, 59,68,82,95,114,129,145,163,186,204
3-hr:, 66,76,92,106,128,145,164,185,212,233
6-hr:, 79,90,110,127,156,178,203,231,269,298
12-hr:, 93,106,129,151,189,218,252,291,345,386
24-hr:, 107,123,152,179,227,264,308,357,427,480
2-day:, 122,141,176,207,263,306,357,414,493,553
3-day:, 134,153,187,218,275,319,371,430,514,577
4-day:, 145,163,195,225,282,325,378,438,523,587
7-day:, 172,189,219,248,304,346,398,457,541,605
10-day:, 194,211,243,272,328,371,423,481,564,626
20-day:, 254,278,318,353,415,461,516,576,658,719
30-day:, 307,337,387,429,498,550,609,674,757,819
45-day:, 377,416,479,531,611,672,739,810,898,965
60-day:, 439,487,562,622,713,782,856,935,1029,1100

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 9,10,12,14,16,17,18,19,20,21
10-min:, 13,15,18,20,23,25,27,28,30,31
15-min:, 16,18,22,25,28,31,32,34,36,38
30-min:, 23,27,32,37,41,45,48,50,53,56
60-min:, 31,35,43,49,55,60,64,66,71,74
2-hr:, 39,45,54,61,69,75,80,84,89,94
3-hr:, 44,51,61,69,79,86,91,96,103,108
6-hr:, 54,62,74,85,98,107,115,122,133,141
12-hr:, 65,74,89,103,120,134,145,156,173,185
24-hr:, 76,88,107,125,148,165,181,195,217,234
2-day:, 89,103,127,148,175,195,214,230,256,275
3-day:, 99,113,136,157,185,206,225,242,269,290
4-day:, 108,121,144,164,191,212,231,248,276,297
7-day:, 130,143,165,184,210,230,248,264,291,311
10-day:, 149,162,185,205,230,249,266,281,306,325
20-day:, 200,218,247,272,298,318,333,344,365,380
30-day:, 244,267,305,334,362,384,398,408,425,438
45-day:, 304,335,383,419,452,476,490,497,511,522
60-day:, 358,395,453,496,532,559,573,578,590,600

Date/time (GMT):  Thu Jul 16 15:43:36 2026
pyRunTime:  0.02515554428100586
