Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 34.916700 Degree
Longitude: -86.450000 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 10,12,15,17,21,24,27,30,35,38
10-min:, 15,17,22,25,31,35,40,44,51,56
15-min:, 18,21,26,31,37,43,48,54,62,68
30-min:, 26,31,38,45,55,62,70,78,90,99
60-min:, 35,41,50,59,71,80,90,101,116,127
2-hr:, 44,51,62,72,87,99,111,124,141,155
3-hr:, 50,57,70,81,96,109,123,137,156,172
6-hr:, 61,70,85,98,116,131,147,164,187,205
12-hr:, 74,84,103,119,141,160,179,199,226,247
24-hr:, 87,101,123,142,169,190,212,235,266,290
2-day:, 103,118,143,165,195,218,242,267,299,325
3-day:, 113,129,155,177,208,233,257,283,317,343
4-day:, 122,138,165,187,219,244,269,295,330,356
7-day:, 145,163,192,216,249,275,301,327,361,388
10-day:, 166,185,216,241,275,301,327,353,388,413
20-day:, 228,249,283,310,347,374,401,427,461,486
30-day:, 282,306,344,374,414,443,470,497,530,553
45-day:, 352,382,428,464,509,541,570,596,627,647
60-day:, 413,450,505,547,598,633,663,690,718,734

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 13,15,19,23,29,33,38,44,52,58
10-min:, 19,22,28,33,42,48,56,64,76,85
15-min:, 23,27,34,40,51,59,68,79,93,103
30-min:, 34,40,50,59,74,86,99,114,134,150
60-min:, 45,53,65,77,96,111,128,147,173,192
2-hr:, 56,65,80,94,117,134,155,177,208,232
3-hr:, 64,73,90,104,129,148,170,195,229,254
6-hr:, 78,89,108,125,154,176,202,231,270,300
12-hr:, 93,106,130,150,185,211,242,275,321,356
24-hr:, 109,125,154,178,218,249,283,321,372,411
2-day:, 127,146,177,205,249,282,319,359,413,454
3-day:, 138,158,191,219,264,298,336,378,433,475
4-day:, 149,169,202,230,276,311,350,392,448,491
7-day:, 176,198,233,263,311,347,386,429,485,527
10-day:, 201,224,261,292,340,377,417,460,515,557
20-day:, 273,298,339,373,424,462,504,548,603,645
30-day:, 335,364,410,447,501,542,586,631,686,727
45-day:, 415,451,507,551,611,656,702,749,803,844
60-day:, 486,529,595,646,712,762,811,859,911,951

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 8,9,11,13,16,17,19,20,23,24
10-min:, 11,13,17,19,23,26,28,30,33,35
15-min:, 14,16,20,24,28,31,34,36,40,43
30-min:, 20,24,30,35,41,45,49,53,58,63
60-min:, 27,31,39,45,53,59,64,68,75,80
2-hr:, 34,39,48,56,65,72,79,84,93,99
3-hr:, 39,45,55,63,73,81,88,94,104,111
6-hr:, 48,55,67,77,89,98,106,114,125,134
12-hr:, 59,67,82,94,109,120,130,139,153,163
24-hr:, 70,81,99,113,131,145,156,167,182,194
2-day:, 83,96,116,133,152,167,180,191,207,220
3-day:, 92,105,126,143,164,179,192,204,221,234
4-day:, 100,113,135,152,173,189,202,214,231,244
7-day:, 120,134,158,177,198,214,228,239,256,268
10-day:, 138,153,178,198,220,236,249,260,276,288
20-day:, 191,208,236,257,279,296,308,318,332,343
30-day:, 237,257,288,312,335,352,364,372,384,393
45-day:, 297,322,361,389,413,432,443,448,457,463
60-day:, 350,381,427,460,487,507,517,520,525,529

Date/time (GMT):  Thu Jul 16 15:43:23 2026
pyRunTime:  0.04243922233581543
