Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 33.816400 Degree
Longitude: -85.766100 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 10,12,15,17,20,23,26,29,33,37
10-min:, 15,18,21,25,30,34,38,43,49,54
15-min:, 19,21,26,30,36,41,47,52,60,66
30-min:, 28,32,39,46,55,62,70,78,89,98
60-min:, 37,42,52,61,73,83,94,105,121,134
2-hr:, 46,53,65,75,91,104,118,133,154,170
3-hr:, 52,59,73,84,102,117,133,150,174,193
6-hr:, 63,72,87,101,122,140,158,179,207,230
12-hr:, 76,86,104,120,144,164,184,206,237,262
24-hr:, 89,102,123,142,169,191,213,236,269,294
2-day:, 103,118,144,166,196,221,245,270,305,331
3-day:, 113,129,156,179,211,237,262,289,325,352
4-day:, 122,138,166,189,222,248,275,302,339,368
7-day:, 144,162,191,215,250,278,306,336,375,406
10-day:, 164,182,213,239,276,305,334,365,407,439
20-day:, 220,242,278,309,351,384,417,451,497,532
30-day:, 269,294,336,371,418,454,490,526,573,609
45-day:, 334,365,414,454,507,546,584,622,670,705
60-day:, 391,427,483,528,586,628,668,706,753,786

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 12,14,18,21,26,29,34,38,45,50
10-min:, 18,21,26,30,37,43,49,56,66,73
15-min:, 22,26,32,37,46,52,60,68,80,89
30-min:, 33,38,47,55,68,78,90,102,120,133
60-min:, 44,51,63,73,91,105,121,139,163,182
2-hr:, 55,63,78,91,114,131,151,174,205,229
3-hr:, 62,71,87,101,127,147,170,195,232,259
6-hr:, 75,85,103,120,151,174,201,231,274,306
12-hr:, 89,101,123,142,176,202,231,265,311,346
24-hr:, 104,119,144,167,204,233,265,300,349,386
2-day:, 119,137,167,193,235,267,302,341,392,431
3-day:, 130,149,181,208,252,285,322,362,416,457
4-day:, 140,159,191,219,264,298,336,378,434,476
7-day:, 165,185,219,248,296,332,373,417,477,522
10-day:, 187,208,243,274,324,362,405,452,515,562
20-day:, 249,274,315,351,409,452,501,554,624,677
30-day:, 303,332,380,420,483,531,584,641,715,771
45-day:, 374,409,466,512,582,635,693,754,831,888
60-day:, 438,478,542,594,670,727,788,852,929,988

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 9,10,12,14,16,18,20,21,24,25
10-min:, 13,15,18,21,24,27,29,31,34,37
15-min:, 15,18,22,25,29,33,36,38,42,45
30-min:, 23,27,33,38,44,49,53,57,63,67
60-min:, 31,35,43,50,59,66,72,77,86,92
2-hr:, 39,44,54,63,74,83,91,98,109,118
3-hr:, 44,50,61,71,84,93,103,111,124,134
6-hr:, 53,61,74,85,100,112,123,133,149,161
12-hr:, 65,73,88,102,119,132,144,155,172,185
24-hr:, 76,87,105,121,140,154,167,179,196,209
2-day:, 89,102,124,142,163,179,193,205,223,237
3-day:, 98,112,134,153,176,193,207,220,239,253
4-day:, 105,120,143,163,186,203,218,231,251,266
7-day:, 125,140,165,186,210,228,244,258,279,295
10-day:, 143,159,185,206,232,251,268,282,304,320
20-day:, 193,212,243,268,297,318,336,351,374,391
30-day:, 236,259,295,323,354,377,396,410,433,449
45-day:, 294,321,364,397,430,455,474,487,507,523
60-day:, 346,377,426,463,498,524,542,553,571,585

Date/time (GMT):  Thu Jul 16 15:42:39 2026
pyRunTime:  0.024585485458374023
