Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 32.516700 Degree
Longitude: -87.850000 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 11,13,15,18,20,22,24,26,28,30
10-min:, 16,19,23,26,30,33,35,38,42,44
15-min:, 20,23,28,31,36,40,43,47,51,54
30-min:, 29,34,41,46,54,59,64,69,75,79
60-min:, 38,44,54,61,71,79,87,94,104,111
2-hr:, 48,55,67,76,89,99,109,120,133,143
3-hr:, 54,62,74,85,101,113,125,138,156,170
6-hr:, 65,74,89,103,123,139,156,175,200,221
12-hr:, 78,89,107,124,149,170,192,217,251,278
24-hr:, 92,105,128,148,179,205,232,262,304,337
2-day:, 106,122,149,174,210,240,272,305,353,391
3-day:, 116,132,161,187,225,256,290,325,375,415
4-day:, 124,141,171,197,236,268,302,338,389,429
7-day:, 147,166,198,226,266,299,333,369,420,459
10-day:, 168,188,221,250,292,325,359,395,445,484
20-day:, 226,249,288,320,365,400,436,473,522,560
30-day:, 276,303,347,383,433,471,509,547,598,635
45-day:, 340,373,427,471,529,572,614,655,707,745
60-day:, 395,436,500,551,617,666,712,756,810,849

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 13,15,19,21,25,28,30,33,37,39
10-min:, 20,23,27,31,36,40,44,49,54,58
15-min:, 24,28,33,38,44,49,54,59,66,71
30-min:, 35,41,49,56,66,73,80,88,97,104
60-min:, 46,53,65,74,88,98,109,120,135,146
2-hr:, 57,66,80,91,109,122,137,152,172,187
3-hr:, 64,73,88,102,123,139,156,175,201,221
6-hr:, 77,87,105,121,149,170,194,221,257,285
12-hr:, 91,103,125,145,180,206,237,272,320,357
24-hr:, 105,120,147,171,214,246,284,326,385,430
2-day:, 120,138,170,199,248,285,329,377,444,495
3-day:, 131,149,182,212,264,303,349,399,470,523
4-day:, 139,159,193,223,276,316,362,414,486,540
7-day:, 164,185,221,253,307,348,396,448,520,575
10-day:, 186,208,246,279,334,376,424,477,549,603
20-day:, 248,273,316,352,412,457,508,564,637,693
30-day:, 300,329,378,419,485,534,589,649,726,784
45-day:, 367,403,463,512,586,643,705,771,853,916
60-day:, 425,469,539,596,680,744,813,885,973,1040

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 9,10,12,14,16,17,18,19,20,21
10-min:, 13,15,18,21,23,25,27,28,30,31
15-min:, 16,18,22,25,28,31,33,34,36,38
30-min:, 23,27,33,37,42,45,48,51,54,56
60-min:, 31,36,43,49,56,61,66,69,74,78
2-hr:, 39,45,54,62,71,78,83,89,96,102
3-hr:, 44,51,61,70,81,89,96,103,113,121
6-hr:, 54,62,74,85,100,111,122,132,147,158
12-hr:, 66,75,90,104,123,137,151,165,185,201
24-hr:, 78,89,108,126,149,167,184,201,226,245
2-day:, 92,105,129,149,177,197,217,236,264,286
3-day:, 101,115,140,161,190,212,233,253,282,304
4-day:, 109,123,149,171,201,223,244,264,294,316
7-day:, 130,147,174,198,228,250,271,290,319,340
10-day:, 150,167,196,221,251,274,294,312,339,359
20-day:, 204,225,258,286,317,340,359,375,400,419
30-day:, 251,275,314,345,378,403,422,436,460,477
45-day:, 311,342,390,427,464,491,511,524,546,562
60-day:, 364,401,459,503,543,574,594,606,627,642

Date/time (GMT):  Thu Jul 16 15:41:37 2026
pyRunTime:  0.01965641975402832
