Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 32.225800 Degree
Longitude: -88.028100 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 12,13,16,18,21,23,25,27,30,32
10-min:, 17,19,23,26,30,34,37,40,44,47
15-min:, 21,24,28,32,37,41,45,49,54,57
30-min:, 31,35,42,47,55,60,66,72,79,84
60-min:, 41,46,55,63,73,82,90,98,110,119
2-hr:, 51,57,69,78,92,103,114,125,141,153
3-hr:, 57,64,77,88,104,117,131,145,165,180
6-hr:, 68,77,93,108,129,146,164,184,211,233
12-hr:, 81,92,112,130,157,179,202,227,262,291
24-hr:, 95,109,134,155,188,214,242,272,314,348
2-day:, 110,127,155,181,218,248,280,314,361,398
3-day:, 121,138,168,194,232,264,297,333,382,421
4-day:, 130,147,178,204,244,276,310,346,397,437
7-day:, 154,173,206,235,276,310,345,382,433,473
10-day:, 175,195,231,261,304,338,374,411,461,501
20-day:, 234,258,298,332,379,415,452,490,541,580
30-day:, 284,312,357,395,447,486,526,566,618,657
45-day:, 348,383,438,483,543,588,632,675,730,770
60-day:, 404,446,512,564,633,683,732,778,836,877

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 14,16,19,22,26,29,32,35,40,43
10-min:, 21,24,28,32,38,42,47,52,58,63
15-min:, 26,29,35,39,46,52,57,63,71,77
30-min:, 38,43,51,58,68,76,85,93,105,114
60-min:, 50,57,68,77,92,103,116,129,146,160
2-hr:, 62,70,84,96,115,129,145,163,186,204
3-hr:, 69,78,94,107,130,148,167,189,218,240
6-hr:, 82,93,112,130,160,183,209,238,278,309
12-hr:, 97,110,134,156,194,222,255,292,343,382
24-hr:, 113,130,159,185,230,265,304,348,408,454
2-day:, 130,149,184,214,265,304,349,397,465,516
3-day:, 142,162,197,229,282,323,369,420,491,545
4-day:, 152,172,208,240,295,337,384,436,509,564
7-day:, 179,201,240,275,332,375,424,477,551,606
10-day:, 202,227,268,304,363,407,457,511,584,640
20-day:, 269,297,344,384,447,495,547,604,679,736
30-day:, 325,358,411,455,524,576,633,693,771,830
45-day:, 398,437,502,555,633,692,755,821,905,969
60-day:, 460,508,584,646,734,801,871,943,1033,1100

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 10,11,13,15,16,18,19,20,21,22
10-min:, 14,16,19,21,24,26,28,29,31,32
15-min:, 17,19,23,26,29,32,34,35,38,39
30-min:, 25,29,34,38,43,47,50,52,56,58
60-min:, 33,38,45,51,58,63,68,72,77,82
2-hr:, 42,47,56,64,73,80,86,92,100,106
3-hr:, 47,53,63,72,84,92,100,107,118,126
6-hr:, 57,64,77,89,104,115,126,137,152,164
12-hr:, 68,77,93,108,127,142,156,170,190,205
24-hr:, 80,92,112,129,153,171,188,205,229,247
2-day:, 93,107,131,152,179,200,219,237,264,285
3-day:, 102,117,142,163,192,213,234,253,281,303
4-day:, 110,125,151,172,202,224,244,264,293,315
7-day:, 131,148,175,199,229,252,273,292,321,343
10-day:, 150,167,197,222,253,276,297,315,343,364
20-day:, 202,222,256,284,316,340,361,378,405,425
30-day:, 245,270,308,339,374,400,421,438,463,483
45-day:, 302,332,380,417,455,484,507,524,549,568
60-day:, 352,388,444,488,531,564,588,605,630,649

Date/time (GMT):  Thu Jul 16 15:43:31 2026
pyRunTime:  0.02251744270324707
