Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 33.816700 Degree
Longitude: -86.733300 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 11,12,15,17,20,23,26,29,33,36
10-min:, 16,18,22,25,30,34,38,42,48,52
15-min:, 19,22,26,30,36,41,46,51,58,64
30-min:, 28,33,39,45,54,61,68,75,85,93
60-min:, 38,43,52,60,71,79,88,98,110,120
2-hr:, 47,53,65,74,87,98,109,120,135,147
3-hr:, 53,60,72,82,97,109,121,134,151,164
6-hr:, 64,72,86,99,117,132,147,163,186,204
12-hr:, 77,87,104,119,142,162,182,205,236,262
24-hr:, 91,104,125,145,175,200,227,256,298,331
2-day:, 105,121,149,175,212,243,275,310,359,398
3-day:, 115,131,161,188,227,260,295,333,386,429
4-day:, 124,140,169,196,236,270,306,345,400,445
7-day:, 149,164,191,216,255,288,324,364,420,466
10-day:, 171,186,213,238,276,309,344,383,438,483
20-day:, 230,250,285,314,356,390,424,460,509,547
30-day:, 280,306,349,383,430,465,500,534,579,612
45-day:, 347,380,432,472,525,563,599,633,675,704
60-day:, 408,446,504,549,607,647,685,720,761,788

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 13,15,18,21,26,30,34,39,46,51
10-min:, 19,22,27,31,38,44,50,57,67,75
15-min:, 24,27,33,38,47,54,61,70,82,91
30-min:, 35,40,49,57,70,80,91,103,120,133
60-min:, 47,53,65,75,91,104,118,134,155,171
2-hr:, 58,66,80,92,112,127,144,163,189,208
3-hr:, 64,73,88,102,124,141,160,181,210,231
6-hr:, 77,88,105,121,148,169,193,220,258,286
12-hr:, 93,105,125,145,180,207,239,275,326,365
24-hr:, 109,124,150,175,220,254,295,342,408,457
2-day:, 124,144,177,208,263,305,355,410,487,546
3-day:, 135,155,190,223,282,326,379,439,522,586
4-day:, 145,164,199,232,292,337,391,453,540,606
7-day:, 174,191,223,254,313,358,413,476,564,632
10-day:, 198,216,248,278,337,382,436,498,585,652
20-day:, 264,288,328,364,426,473,528,590,671,733
30-day:, 320,350,400,442,509,559,617,679,758,817
45-day:, 395,433,493,542,616,672,733,798,877,936
60-day:, 462,505,573,627,708,768,834,903,983,1044

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 9,10,12,14,16,17,19,20,22,23
10-min:, 13,14,17,20,23,25,27,29,32,34
15-min:, 15,17,21,24,28,31,33,35,39,41
30-min:, 23,26,32,36,42,46,49,52,57,61
60-min:, 30,35,42,47,54,60,64,68,74,78
2-hr:, 38,43,52,59,68,74,79,84,91,96
3-hr:, 43,49,58,66,76,83,89,94,102,108
6-hr:, 52,59,70,80,92,101,109,116,127,135
12-hr:, 64,72,85,97,113,126,137,147,163,175
24-hr:, 76,86,104,120,141,157,172,186,207,223
2-day:, 88,102,125,145,172,191,210,226,252,271
3-day:, 97,111,135,157,185,206,226,244,272,293
4-day:, 105,119,143,164,193,215,235,254,283,305
7-day:, 127,140,162,183,211,232,252,270,300,322
10-day:, 147,159,182,202,229,249,268,286,314,335
20-day:, 199,216,245,269,296,316,332,345,367,383
30-day:, 243,266,302,330,357,378,392,402,419,431
45-day:, 304,332,376,409,437,459,472,478,490,499
60-day:, 358,390,440,477,507,529,541,545,553,560

Date/time (GMT):  Thu Jul 16 15:44:15 2026
pyRunTime:  0.02489924430847168
