Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 31.058100 Degree
Longitude: -87.054700 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 14,17,20,23,26,29,31,34,37,40
10-min:, 21,24,29,33,38,42,46,50,54,58
15-min:, 26,30,36,40,47,52,56,61,66,71
30-min:, 39,44,52,59,69,77,85,93,104,112
60-min:, 51,58,70,81,95,106,117,129,144,156
2-hr:, 64,73,89,102,120,135,149,164,185,200
3-hr:, 72,83,101,117,139,157,175,194,219,239
6-hr:, 86,100,123,145,176,203,230,260,302,336
12-hr:, 103,118,148,176,220,259,302,350,420,477
24-hr:, 121,139,175,212,271,325,385,453,554,637
2-day:, 140,161,205,250,324,390,464,548,672,776
3-day:, 152,174,220,267,344,414,492,581,713,824
4-day:, 162,184,230,277,355,426,506,597,733,846
7-day:, 190,210,254,300,377,449,530,623,761,878
10-day:, 214,234,277,322,399,469,549,641,777,893
20-day:, 284,308,354,400,475,541,615,697,819,920
30-day:, 344,374,428,478,553,617,685,759,865,950
45-day:, 420,462,531,588,668,730,792,855,940,1004
60-day:, 486,540,624,690,775,837,895,950,1016,1063

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 18,21,25,28,34,38,43,48,55,60
10-min:, 26,30,36,42,50,56,63,71,80,88
15-min:, 32,37,45,51,61,69,77,86,98,107
30-min:, 48,55,65,75,91,103,117,133,153,169
60-min:, 64,73,88,101,124,141,161,184,214,236
2-hr:, 79,91,110,127,156,179,204,233,272,301
3-hr:, 88,102,125,145,181,208,239,274,322,358
6-hr:, 105,122,151,179,230,268,315,368,443,500
12-hr:, 125,144,180,215,289,344,414,496,615,705
24-hr:, 146,167,212,257,356,431,527,641,809,936
2-day:, 166,193,246,301,423,514,631,771,976,1132
3-day:, 180,207,262,320,447,543,667,815,1032,1197
4-day:, 192,218,273,331,460,558,684,835,1058,1226
7-day:, 223,247,300,356,486,584,712,866,1093,1266
10-day:, 251,274,326,381,510,607,734,886,1112,1282
20-day:, 330,358,413,470,594,688,808,951,1156,1312
30-day:, 397,432,497,559,681,774,889,1023,1210,1350
45-day:, 483,532,613,684,808,902,1013,1138,1299,1422
60-day:, 557,620,718,799,927,1024,1134,1251,1392,1500

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 11,13,16,18,20,21,23,23,25,26
10-min:, 17,19,23,26,29,31,33,34,36,38
15-min:, 20,23,28,31,35,38,40,42,44,46
30-min:, 30,34,41,46,52,57,61,64,69,73
60-min:, 40,46,55,63,72,78,84,89,96,102
2-hr:, 51,58,70,80,92,101,108,115,124,132
3-hr:, 57,66,80,92,107,118,127,136,149,158
6-hr:, 69,80,99,115,138,154,170,185,207,224
12-hr:, 84,96,120,142,175,200,226,252,291,320
24-hr:, 100,114,143,172,219,255,292,330,387,431
2-day:, 116,134,170,206,264,308,355,402,474,529
3-day:, 127,145,183,220,282,329,378,429,506,564
4-day:, 136,154,192,230,293,340,391,442,521,581
7-day:, 161,178,214,251,314,362,412,465,546,607
10-day:, 182,199,235,271,333,380,429,480,559,620
20-day:, 244,264,303,341,397,440,483,525,593,643
30-day:, 297,323,369,409,462,502,539,573,627,668
45-day:, 366,402,460,507,557,594,623,645,682,709
60-day:, 425,472,543,597,645,682,704,716,737,753

Date/time (GMT):  Thu Jul 16 15:41:01 2026
pyRunTime:  0.026309728622436523
