Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 32.823600 Degree
Longitude: -85.656100 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 11,12,15,17,20,23,25,27,30,32
10-min:, 16,18,22,25,30,33,36,39,44,47
15-min:, 19,22,27,31,36,40,44,48,53,57
30-min:, 28,32,39,45,53,58,64,70,77,83
60-min:, 37,43,51,59,69,76,84,92,102,110
2-hr:, 47,53,63,72,84,94,104,113,127,137
3-hr:, 53,60,71,81,95,106,117,128,144,156
6-hr:, 65,73,87,99,117,130,144,159,179,194
12-hr:, 77,89,107,123,145,162,180,197,221,240
24-hr:, 92,105,128,148,174,195,216,238,266,288
2-day:, 108,123,149,170,201,225,250,276,311,338
3-day:, 118,134,162,186,219,246,274,303,343,374
4-day:, 126,144,173,198,235,264,295,327,372,406
7-day:, 148,167,201,230,274,309,346,386,441,485
10-day:, 168,189,225,257,305,344,385,428,490,538
20-day:, 225,250,293,331,385,428,474,521,587,639
30-day:, 274,303,353,394,452,498,545,593,658,707
45-day:, 338,374,432,479,543,591,639,686,748,794
60-day:, 394,436,502,555,624,675,723,771,829,871

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 13,15,18,21,25,28,31,35,39,42
10-min:, 19,22,27,31,37,41,46,51,57,62
15-min:, 24,27,33,38,45,50,56,62,69,75
30-min:, 34,39,48,55,65,73,81,90,101,109
60-min:, 46,52,63,72,85,96,107,118,134,145
2-hr:, 56,64,77,87,104,117,131,145,165,180
3-hr:, 64,72,86,97,116,131,146,163,186,203
6-hr:, 77,87,104,118,142,160,179,200,229,250
12-hr:, 91,104,126,145,174,196,220,246,280,306
24-hr:, 106,122,149,172,207,234,262,293,333,364
2-day:, 123,141,171,196,237,267,301,337,385,422
3-day:, 134,153,185,212,257,290,328,368,423,465
4-day:, 143,163,197,226,274,311,352,396,457,503
7-day:, 167,188,226,260,317,360,410,464,539,595
10-day:, 187,211,252,289,351,398,452,512,595,657
20-day:, 248,276,324,367,437,490,550,615,704,771
30-day:, 300,333,388,434,508,564,626,693,781,848
45-day:, 368,408,471,524,603,663,727,794,881,946
60-day:, 428,473,546,604,688,751,817,885,969,1033

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 9,10,12,14,16,17,18,19,21,22
10-min:, 13,15,18,20,23,25,27,28,30,32
15-min:, 16,18,22,25,28,31,33,34,37,39
30-min:, 23,26,32,36,41,44,47,50,53,56
60-min:, 30,34,41,47,53,58,62,66,71,74
2-hr:, 38,43,52,58,66,73,78,82,89,94
3-hr:, 44,49,58,66,75,82,88,94,102,108
6-hr:, 54,61,72,82,94,103,111,118,128,136
12-hr:, 65,74,90,103,118,129,140,148,161,171
24-hr:, 78,90,109,125,144,158,170,181,197,209
2-day:, 93,106,128,146,168,185,200,213,233,248
3-day:, 102,116,140,160,185,204,221,237,260,278
4-day:, 110,125,150,172,199,220,239,257,284,304
7-day:, 130,147,176,201,235,260,284,307,341,367
10-day:, 149,167,199,226,263,292,318,344,382,411
20-day:, 202,224,262,295,336,368,397,424,465,495
30-day:, 248,274,318,354,398,431,460,486,524,553
45-day:, 308,341,392,433,479,514,543,567,601,627
60-day:, 361,399,459,505,553,589,617,639,670,693

Date/time (GMT):  Thu Jul 16 15:41:09 2026
pyRunTime:  0.01968860626220703
