Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 32.441900 Degree
Longitude: -85.888900 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 11,13,16,18,21,23,25,27,30,32
10-min:, 17,19,23,26,30,33,36,39,43,46
15-min:, 20,23,28,32,37,41,44,48,53,57
30-min:, 29,34,40,46,53,59,65,70,77,82
60-min:, 39,44,53,60,70,78,86,95,106,114
2-hr:, 48,55,65,74,87,98,108,119,134,146
3-hr:, 54,61,73,84,99,111,124,138,156,171
6-hr:, 66,75,90,103,123,139,156,175,200,220
12-hr:, 79,90,110,128,153,174,196,218,250,275
24-hr:, 93,108,132,154,185,210,236,264,302,332
2-day:, 110,126,154,178,214,244,275,308,354,391
3-day:, 120,138,168,195,234,267,301,338,390,431
4-day:, 129,148,180,209,251,286,324,364,420,464
7-day:, 151,172,209,242,292,333,376,423,489,541
10-day:, 170,193,233,269,322,367,414,464,535,591
20-day:, 225,252,298,339,398,446,496,549,622,680
30-day:, 272,303,355,399,461,510,560,613,683,738
45-day:, 333,370,430,479,545,596,646,696,761,810
60-day:, 387,430,497,550,621,673,722,771,831,874

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 14,16,19,22,26,29,32,35,39,43
10-min:, 20,23,28,32,37,42,46,51,58,63
15-min:, 25,28,34,39,46,51,57,63,70,76
30-min:, 36,41,49,56,66,74,82,91,103,111
60-min:, 47,54,64,73,88,99,111,124,141,154
2-hr:, 58,66,79,90,108,122,138,155,178,195
3-hr:, 65,73,88,101,122,139,158,178,207,228
6-hr:, 78,88,107,123,151,173,198,225,263,292
12-hr:, 92,106,130,151,187,214,245,280,327,363
24-hr:, 108,125,154,180,223,256,294,335,392,435
2-day:, 126,145,177,207,257,295,339,389,457,508
3-day:, 138,158,193,225,280,322,371,425,501,558
4-day:, 147,169,206,240,299,344,397,456,538,600
7-day:, 171,195,237,276,345,397,459,527,623,696
10-day:, 191,217,263,305,380,436,502,576,679,757
20-day:, 251,281,334,381,462,524,595,675,783,866
30-day:, 302,336,395,445,530,594,667,747,854,936
45-day:, 368,409,476,532,620,687,762,841,945,1023
60-day:, 426,473,548,609,701,771,847,926,1025,1100

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 9,10,13,14,16,17,18,19,20,21
10-min:, 13,15,18,21,23,25,27,28,30,31
15-min:, 16,19,22,25,28,31,33,34,36,38
30-min:, 24,27,33,37,41,45,48,50,53,55
60-min:, 31,36,43,48,55,60,64,67,72,76
2-hr:, 39,45,53,60,69,75,81,86,93,99
3-hr:, 45,50,60,68,78,86,93,100,109,116
6-hr:, 55,62,74,85,99,109,119,128,141,151
12-hr:, 66,76,92,106,124,138,150,161,178,191
24-hr:, 79,91,112,129,151,168,183,197,217,232
2-day:, 94,108,131,152,178,197,215,232,257,276
3-day:, 104,119,145,167,196,218,238,257,285,306
4-day:, 112,128,156,180,211,235,257,277,308,331
7-day:, 132,151,183,210,247,275,301,325,362,389
10-day:, 150,170,205,235,275,305,333,358,398,427
20-day:, 201,225,265,300,342,375,403,428,467,497
30-day:, 244,272,317,355,398,430,457,480,515,542
45-day:, 302,335,387,429,472,505,529,547,576,598
60-day:, 353,391,450,496,539,572,594,608,631,648

Date/time (GMT):  Thu Jul 16 15:43:06 2026
pyRunTime:  0.02460622787475586
