Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 31.677200 Degree
Longitude: -86.806100 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 13,15,17,20,23,25,27,29,32,34
10-min:, 19,21,25,29,33,37,40,43,47,50
15-min:, 23,26,31,35,41,45,49,52,57,61
30-min:, 34,38,45,51,60,66,73,80,90,97
60-min:, 45,50,60,68,81,91,101,113,129,142
2-hr:, 56,62,74,85,102,115,130,146,168,186
3-hr:, 62,70,84,97,117,135,153,174,203,226
6-hr:, 73,83,102,121,150,175,203,233,278,314
12-hr:, 87,100,125,149,189,225,264,309,374,428
24-hr:, 103,118,149,181,233,279,331,390,477,550
2-day:, 119,137,174,211,272,328,390,461,565,652
3-day:, 131,149,186,225,289,347,413,487,597,689
4-day:, 140,158,196,235,300,359,425,501,613,708
7-day:, 163,182,221,261,327,386,453,529,641,735
10-day:, 184,204,245,285,350,409,475,548,657,747
20-day:, 243,268,315,358,423,478,537,602,694,768
30-day:, 293,324,377,423,490,543,599,657,738,801
45-day:, 359,397,460,512,582,636,690,744,814,867
60-day:, 416,462,533,591,667,723,776,829,894,941

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 16,18,22,25,30,34,38,42,47,51
10-min:, 24,27,32,37,44,49,55,61,69,75
15-min:, 29,33,39,45,54,60,67,75,85,92
30-min:, 43,49,58,66,79,90,102,115,133,146
60-min:, 57,64,76,87,108,123,142,163,192,214
2-hr:, 70,79,94,108,136,156,181,210,249,280
3-hr:, 77,87,106,123,157,182,213,249,300,338
6-hr:, 91,104,128,152,200,236,282,334,410,467
12-hr:, 108,124,155,187,253,303,367,441,550,633
24-hr:, 126,145,184,225,310,375,458,555,698,807
2-day:, 146,168,213,260,362,439,536,651,822,950
3-day:, 159,181,228,276,382,463,565,686,865,1001
4-day:, 170,192,239,288,395,477,581,704,886,1025
7-day:, 197,220,268,318,427,509,613,737,920,1058
10-day:, 221,246,296,346,454,535,638,760,937,1071
20-day:, 290,321,378,432,535,614,710,821,977,1095
30-day:, 349,386,451,509,612,691,784,888,1030,1137
45-day:, 425,472,548,613,720,801,894,995,1126,1226
60-day:, 492,546,633,705,818,904,1000,1103,1230,1327

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 10,11,14,15,17,18,20,20,22,22
10-min:, 15,17,20,22,25,27,29,30,32,33
15-min:, 18,20,24,27,30,33,35,36,39,40
30-min:, 27,30,35,40,45,49,53,56,60,64
60-min:, 35,39,47,53,61,67,73,79,87,93
2-hr:, 44,49,58,67,78,87,95,103,115,124
3-hr:, 49,55,66,76,91,102,112,123,139,151
6-hr:, 58,66,81,95,117,133,150,167,192,211
12-hr:, 70,80,100,119,150,173,198,223,261,290
24-hr:, 83,95,120,145,186,217,250,284,335,374
2-day:, 97,112,141,170,219,257,296,338,400,447
3-day:, 107,122,152,182,234,273,315,358,424,474
4-day:, 115,130,160,191,243,283,326,370,437,488
7-day:, 135,150,182,214,266,306,348,392,459,510
10-day:, 153,169,202,234,286,325,366,408,472,520
20-day:, 203,224,262,296,344,380,415,448,500,538
30-day:, 246,272,315,352,398,432,463,490,532,564
45-day:, 302,335,386,428,473,507,534,555,588,613
60-day:, 352,390,449,495,541,576,601,619,647,667

Date/time (GMT):  Thu Jul 16 15:42:11 2026
pyRunTime:  0.025581836700439453
