Point precipitation frequency estimates (millimeters)
NOAA Atlas 14 Volume 9 Version 2
Data type: Precipitation depth
Time series type: Partial duration
Project area: Southeastern States
Location name (ESRI Maps): None
Station Name: None
Latitude: 31.807500 Degree
Longitude: -85.972200 Degree
Elevation (USGS): None None


PRECIPITATION FREQUENCY ESTIMATES
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 12,14,17,19,22,24,26,28,31,33
10-min:, 18,20,24,28,32,35,38,41,45,48
15-min:, 22,25,30,34,39,43,47,51,55,59
30-min:, 32,37,44,50,58,64,70,75,83,88
60-min:, 42,48,58,66,79,88,98,108,122,133
2-hr:, 52,59,72,83,99,112,126,141,162,178
3-hr:, 58,66,80,94,114,131,149,169,197,220
6-hr:, 70,79,98,115,143,167,193,222,264,298
12-hr:, 84,96,119,141,176,207,241,279,334,379
24-hr:, 99,114,143,170,213,251,292,338,405,460
2-day:, 115,133,166,198,248,292,340,393,471,535
3-day:, 127,144,178,211,263,309,360,417,501,570
4-day:, 136,153,187,220,274,321,374,432,519,590
7-day:, 157,177,214,249,305,353,407,466,552,623
10-day:, 176,197,237,275,333,382,436,495,580,649
20-day:, 231,258,305,348,411,463,518,577,661,727
30-day:, 279,311,365,411,479,533,589,648,729,793
45-day:, 343,381,443,496,568,624,681,739,817,876
60-day:, 400,443,513,570,647,705,762,818,891,945

PRECIPITATION FREQUENCY ESTIMATES AT UPPER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 15,17,20,23,27,30,34,37,42,46
10-min:, 21,24,29,33,39,44,49,55,62,67
15-min:, 26,30,36,40,48,54,60,67,75,82
30-min:, 38,44,53,60,71,80,89,100,112,122
60-min:, 50,57,69,80,98,111,127,144,167,185
2-hr:, 61,70,85,99,123,141,163,187,221,246
3-hr:, 68,78,95,111,142,165,193,224,269,303
6-hr:, 81,93,115,136,178,210,248,293,358,407
12-hr:, 97,112,139,166,219,260,309,367,451,514
24-hr:, 114,132,166,198,263,312,372,442,543,619
2-day:, 132,152,191,229,304,361,430,511,628,716
3-day:, 145,165,204,243,321,381,455,540,665,760
4-day:, 155,175,214,253,334,395,470,559,687,784
7-day:, 178,200,243,284,367,430,508,597,727,824
10-day:, 198,223,269,313,398,462,540,630,758,855
20-day:, 259,289,344,393,484,553,634,727,855,952
30-day:, 312,348,409,463,559,631,715,810,938,1034
45-day:, 382,425,495,556,657,733,821,916,1042,1138
60-day:, 444,493,572,638,743,823,912,1009,1131,1224

PRECIPITATION FREQUENCY ESTIMATES AT LOWER BOUND OF 90% CONFIDENCE INTERVAL
by duration for ARI (years):, 1,2,5,10,25,50,100,200,500,1000
5-min:, 11,12,14,16,18,19,20,20,21,22
10-min:, 15,18,21,23,26,28,29,30,31,32
15-min:, 19,21,25,29,32,34,35,36,38,39
30-min:, 28,31,38,42,47,50,53,54,56,58
60-min:, 36,41,49,56,64,70,74,78,84,88
2-hr:, 45,51,62,71,81,90,96,102,111,119
3-hr:, 50,57,69,80,94,105,114,123,137,147
6-hr:, 61,69,85,99,119,135,149,163,184,201
12-hr:, 73,84,104,122,149,169,188,206,235,256
24-hr:, 87,100,125,148,180,205,229,251,286,313
2-day:, 102,117,146,173,211,240,268,294,335,367
3-day:, 112,128,157,184,225,255,285,313,358,392
4-day:, 121,136,165,193,235,266,296,326,372,407
7-day:, 140,157,190,219,261,293,324,352,398,433
10-day:, 157,176,211,243,285,318,347,375,419,452
20-day:, 207,231,273,309,353,386,414,439,479,510
30-day:, 252,280,327,367,411,445,472,494,530,558
45-day:, 311,344,399,443,488,522,547,564,595,619
60-day:, 363,401,463,511,556,590,612,625,651,670

Date/time (GMT):  Thu Jul 16 15:44:16 2026
pyRunTime:  0.025458574295043945
