site_no,site_name,huc12,drainage_area_sqmi,record_years,first_water_year,last_water_year,missing_water_year_count,qualified_peak_fraction,duplicate_year_fraction,kendall_tau,kendall_p,lag1_autocorrelation,pettitt_change_year,pettitt_p,stationarity_warning,frequency_method,lp3_mean_log10,lp3_std_log10,lp3_station_skew,lp3_q2_cfs,lp3_q5_cfs,lp3_q10_cfs,lp3_q25_cfs,lp3_q50_cfs,lp3_q100_cfs,lp3_q200_cfs,lp3_q500_cfs,historical_max_peak_time,historical_max_water_year,historical_max_peak_cfs,historical_max_cfs_per_sqmi,empirical_return_period_years,lp3_return_period_years,historical_max_screening_return_period_years,historical_max_flood_class
02373800,,031403030704,1017.0,9,1975,1983,0,0.0,0.0,-0.2222222222222222,0.47670855379188715,-0.16139210410045016,1977.0,1.0,False,empirical only,,,,,,,,,,,,1978-01-29 00:00:00+00:00,1978.0,22400.0,22.025565388397247,10.0,,10.0,10–25-year
02374000,,031403040501,2495.0,23,1929,1957,6,0.043478260869565216,0.0,-0.2930698815217504,0.05057649284660137,0.252526426288643,1949.0,0.15035523960601485,False,station-skew LP3 screening,4.489679082007834,0.28550252007255017,0.20871441006845137,30182.423033149233,53286.06484451033,72669.22503057292,102188.94202943234,128076.30304899062,157511.72502173623,190943.3520757194,242083.64633393846,1929-03-15 00:00:00+00:00,1929.0,142000.0,56.91382765531062,25.0,70.17417325808357,70.17417325808357,50–100-year
02374050,,031403040501,,3,2017,2019,0,0.3333333333333333,0.0,,,,,,False,empirical only,,,,,,,,,,,,2017-01-02 02:00:00+00:00,2017.0,303.0,,4.0,,4.0,2–5-year
02374250,,031403040506,2661.0,27,1999,2025,0,0.0,0.0,0.1373403206998946,0.31667955421381455,-0.20276076389055414,2007.0,0.6699037785693548,False,station-skew LP3 screening,4.290982246330365,0.2769829748989335,0.2590314643860253,19012.372801418813,33107.96592126968,44951.36114256804,63048.043669003506,78982.47714801229,97172.82713230865,117920.81272638513,149826.39756779032,2009-12-20 00:00:00+00:00,2010.0,72900.0,27.395715896279594,28.0,38.78959713625738,38.78959713625738,25–50-year
02374500,,031403040107,176.0,88,1938,2025,0,0.011363636363636364,0.0,-0.07815973437397801,0.2811860344837246,-0.00741426095759763,1985.0,0.415076827870589,False,station-skew LP3 screening,3.563650664256784,0.36175906521686646,0.7184848271244053,3316.484507837118,7059.715011368901,11120.194382749689,18918.62306293371,27379.295184622286,38872.839085044005,54393.928812369464,83351.72006477726,1938-03-16 00:00:00+00:00,1938.0,90000.0,511.3636363636364,90.0,591.8229263311977,591.8229263311977,>500-year
02374660,,031403040403,329.0,6,1975,1980,0,0.0,0.0,-0.2,0.7194444444444444,-0.1628559313103051,,,False,empirical only,,,,,,,,,,,,1975-04-11 00:00:00+00:00,1975.0,28800.0,87.53799392097264,7.0,,7.0,5–10-year
02374700,,031403040404,435.0,27,1998,2025,1,0.07407407407407407,0.0,0.03133903133903134,0.8364668517952467,-0.4710581967595799,2019.0,1.0,True,station-skew LP3 screening,3.799887375123166,0.3253961862163961,0.054414337628518224,6265.222057994251,11826.374357881426,16548.135519895244,23746.586157250335,30034.940025636693,37142.07543609608,45151.64771880836,57272.71594111145,2009-12-15 00:00:00+00:00,2010.0,32800.0,75.40229885057471,28.0,66.1391068151714,66.1391068151714,50–100-year
02374745,,031403040305,182.0,27,1998,2024,0,0.037037037037037035,0.0,0.09129823840232809,0.5046149330064934,-0.19300302453262144,2015.0,0.7188702088401953,False,station-skew LP3 screening,3.5653298708167234,0.337629037586634,0.4980339315962249,3446.752317195797,6891.086882043394,10280.289120802958,16221.077639646106,22141.680422887635,29623.983773391294,39035.167447154796,55202.84437874037,2009-12-15 00:00:00+00:00,2010.0,21000.0,115.38461538461539,28.0,44.27785752237116,44.27785752237116,25–50-year
02374950,,031403050206,193.0,25,2001,2025,0,0.0,0.0,0.033333333333333326,0.8352616332525121,-0.047273201194138297,2015.0,0.8542251213894374,False,station-skew LP3 screening,3.6295996670824233,0.27176075817448014,-0.05126381362012202,4284.710582401269,7227.202387758694,9469.990001634415,12604.88648748559,15143.575154250422,17846.291758990865,20726.28687401193,24824.380943945842,2001-03-05 00:00:00+00:00,2001.0,11400.0,59.067357512953365,26.0,17.719319452344067,17.719319452344067,10–25-year
02374970,,031403050102,79.4,12,1971,1990,8,0.08333333333333333,0.0,0.39393939393939387,0.0863171145983646,0.19744525833623858,1979.0,0.1933233156649223,False,empirical only,,,,,,,,,,,,1990-03-16 00:00:00+00:00,1990.0,13200.0,166.2468513853904,13.0,,13.0,10–25-year
02375000,,031403050302,330.0,46,1939,2025,41,0.0,0.0,0.04545456671176954,0.6562886556968028,-0.1356280390544059,1959.0,0.7214875489745357,False,station-skew LP3 screening,3.8640582414583413,0.2845750155689972,0.6396849269058281,6821.96302903276,12317.684397099987,17484.43440097415,26242.01660669357,34741.48518793112,45275.85138229634,58302.32275093591,80292.83922799405,1955-04-14 00:00:00+00:00,1955.0,45600.0,138.1818181818182,48.0,101.93364120706296,101.93364120706296,100–200-year
02375500,,031403050402,3817.0,91,1935,2025,0,0.02197802197802198,0.0,-0.16127064707268837,0.02365315459611614,0.037618562389610186,1998.0,0.08693558437137265,True,station-skew LP3 screening,4.557196913485543,0.23808656607297513,0.10439890601548603,35731.80211903997,57052.18541873013,73257.88676448267,96037.40630508799,114654.69986455228,134671.29670215302,156238.1874734334,187361.11689825368,1998-09-30 00:00:00+00:00,1998.0,215000.0,56.32695834424941,92.99999999999999,1051.781571354513,1051.781571354513,>500-year
02376293,,031401060302,26.5,26,1998,2024,1,0.0,0.0,-0.05230769230769231,0.7269745473586298,-0.16583371848455222,2021.0,1.0,False,station-skew LP3 screening,3.20143030422341,0.3660353159893601,-0.14253296668951257,1622.2696085370853,3249.036147712662,4619.381079764514,6667.117831644556,8412.21968047108,10337.623239784265,12452.49840844042,15553.811933864647,2004-10-19 00:00:00+00:00,2005.0,6770.0,255.47169811320754,27.0,26.095039545375055,26.095039545375055,25–50-year
02376500,,031401060403,394.0,85,1929,2025,12,0.023529411764705882,0.0,0.018220046519999658,0.8051271917307218,0.023935290247212526,1973.0,0.9584496591866002,False,station-skew LP3 screening,3.8903511325422366,0.3103340230242268,0.22122937966035933,7566.882073376536,14048.940053496915,19709.903383567857,28610.99642775192,36634.007516939666,45955.31154210315,56756.718129263645,73647.23491639346,1998-09-29 00:00:00+00:00,1998.0,44000.0,111.6751269035533,86.0,87.18725502448542,87.18725502448542,50–100-year
02376551,,031401060701,0.92,9,1969,1977,0,0.0,0.0,0.2777777777777778,0.35848765432098767,0.5659659740887432,1973.0,0.10333121375776921,True,empirical only,,,,,,,,,,,,1974-09-08 00:00:00+00:00,1974.0,237.0,257.6086956521739,10.0,,10.0,10–25-year
02377500,,031401060504,92.2,25,1952,1989,13,0.08,0.0,0.12353940420942289,0.38738488870214305,-0.34297690972895406,1971.0,1.0,True,station-skew LP3 screening,3.57647271121225,0.39889210633658173,0.8313913216094758,3325.0808772535984,7695.282259377378,12879.716826852762,23699.317059508325,36361.97664594375,54704.95559463259,81081.15533971686,134007.10060826337,1989-06-09 00:00:00+00:00,1989.0,27500.0,298.2646420824295,27.0,31.674349701554437,31.674349701554437,25–50-year
02377570,,031401060506,192.0,38,1988,2025,0,0.05263157894736842,0.0,-0.09110322592247755,0.4210127345997998,0.042562229953558926,1998.0,0.2000652926252854,False,station-skew LP3 screening,3.813773614457032,0.3990454532560174,0.043690227693418585,6469.459009557754,14084.559030921528,21232.501794965152,32986.813744906576,43916.985597529456,56871.12711408256,72113.11926641359,96266.2525646966,1998-09-29 00:00:00+00:00,1998.0,48000.0,250.0,39.0,63.00445390444142,63.00445390444142,50–100-year
02377960,,031401060602,56.6,4,1988,1991,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,1989-06-09 00:00:00+00:00,1989.0,9510.0,168.02120141342755,5.0,,5.0,5–10-year
02378170,,031401070201,4.98,16,2009,2024,0,0.0,0.0,0.13333333333333333,0.505644437997331,0.09795777656259246,2016.0,0.5783005036119058,False,empirical only,,,,,,,,,,,,2014-04-30 00:00:00+00:00,2014.0,7040.0,1413.6546184738954,17.0,,17.0,10–25-year
02378185,,031401070204,,4,2022,2025,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,2022-03-16 06:15:00+00:00,2022.0,11900.0,,5.0,,5.0,5–10-year
02378300,,031602050203,16.6,26,2000,2025,0,0.0,0.0,-0.08012336167697755,0.5664960285739783,0.1678538355504189,2020.0,0.49870441755459244,False,station-skew LP3 screening,3.2332066735143354,0.48181747433617866,0.657145646984263,1516.3064450359054,4129.054996993818,7491.73438809614,14966.059057743296,24158.89420408837,37982.81232341653,58529.99226135868,101218.2633728251,2014-04-30 00:00:00+00:00,2014.0,18200.0,1096.3855421686746,27.0,33.006105113629445,33.006105113629445,25–50-year
02378500,,031602050201,55.3,55,1954,2024,16,0.0,0.0,0.10912765859813003,0.23956431383759513,-0.033458564345588936,1988.0,0.3223991257629373,False,station-skew LP3 screening,3.352481146256452,0.4390658104446535,0.14325162480403,2197.867585597757,5231.439574441256,8345.842648693775,13878.93015624169,19389.83886485727,26296.49200998574,34867.380298625016,49285.842666295895,2014-04-30 00:00:00+00:00,2014.0,18700.0,338.15551537070525,56.0,46.223720388967386,46.223720388967386,25–50-year
0237854520,,031602050204,120.6,3,2021,2023,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,2021-08-30 08:15:00+00:00,2021.0,4570.0,37.893864013267,4.0,,4.0,2–5-year
02378780,,031602040505,,3,2018,2020,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,2020-09-16 07:00:00+00:00,2020.0,2480.0,,4.0,,4.0,2–5-year
02378790,,031602040505,,3,2018,2020,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,2020-09-16 06:30:00+00:00,2020.0,2210.0,,4.0,,4.0,2–5-year
02397530,,031501050206,4362.0,12,2014,2025,0,1.0,0.0,-0.2121212121212121,0.38070480349126185,-0.16591726062341067,2021.0,0.5549351041725344,False,empirical only,,,,,,,,,,,,2015-12-30 00:00:00+00:00,2016.0,91100.0,20.88491517652453,13.0,,13.0,10–25-year
02398195,,031501050501,9.53,7,1979,1985,0,0.0,0.0,-0.04761904761904762,1.0,-0.2839245740599079,,,False,empirical only,,,,,,,,,,,,1985-07-24 00:00:00+00:00,1985.0,4000.0,419.72717733473246,8.0,,8.0,5–10-year
02398250,,031501050502,67.6,2,2001,2002,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,2001-03-20 00:00:00+00:00,2001.0,2380.0,35.20710059171598,3.0,,3.0,2–5-year
02398300,,031501050605,366.0,85,1938,2024,2,0.25882352941176473,0.0,-0.1457808197117791,0.0484111628203227,0.2010810828704547,1983.0,0.09891384359671476,True,station-skew LP3 screening,3.932441342619429,0.2159435587276903,0.044264624814560005,8528.021346568345,12992.832124763723,16225.098306317432,20594.91484302456,24046.10038438413,27657.86459376031,31452.04384882903,36776.966128383785,1951-03-30 00:00:00+00:00,1951.0,32900.0,89.89071038251366,86.0,258.21282932309873,258.21282932309873,200–500-year
02398400,,031501050605,368.0,41,1938,1979,1,0.04878048780487805,0.0,-0.09768017049307197,0.36882929768481887,0.22952496733571087,1966.0,0.415319860260252,False,station-skew LP3 screening,3.963528792096755,0.22769829144633713,0.23061260650964785,9011.229243323329,14196.147133017581,18212.887928296404,23968.192227623727,28761.933972604915,34000.905904436506,39738.420597105025,48176.735128016604,1951-03-30 00:00:00+00:00,1951.0,33700.0,91.57608695652173,42.0,96.25597718971709,96.25597718971709,50–100-year
02398500,,031501050605,379.0,24,1938,1990,29,0.041666666666666664,0.0,0.025408390302421965,0.8621136085061991,0.26220261234516884,1945.0,0.6204752972889153,False,station-skew LP3 screening,4.020181605147765,0.24351815464022117,0.3804292921452476,10110.552979928118,16571.065153479958,21902.476306571873,29966.619705537603,37022.59450190853,45050.516126206654,54189.14873227069,68229.37368932841,1951-03-30 00:00:00+00:00,1951.0,33700.0,88.91820580474933,25.0,36.47657645975894,36.47657645975894,25–50-year
02398950,,031501050704,42.8,15,1998,2012,0,0.0,0.0,-0.028571428571428574,0.9225700904951897,0.38030486372537275,2004.0,0.7657857719502241,True,empirical only,,,,,,,,,,,,2004-09-17 00:00:00+00:00,2004.0,8850.0,206.77570093457945,16.0,,16.0,10–25-year
02399000,,031501050802,125.0,34,1929,1967,5,0.0,0.0,-0.03939162114736197,0.7441844636160321,0.1575804593429259,1955.0,1.0,False,station-skew LP3 screening,3.979637010807254,0.24227786896417033,-0.6783254690918432,10158.578376649044,15392.248062386407,18504.083029354057,21997.611632932272,24300.009750737307,26370.68621101059,28245.39201849413,30466.504917883183,1966-03-03 00:00:00+00:00,1966.0,25000.0,200.0,35.0,62.707208615434126,62.707208615434126,50–100-year
02399200,,031501050806,199.0,70,1929,2025,27,0.05714285714285714,0.0,0.015352730137107353,0.8511890771404018,0.16941641753463213,2005.0,0.8353131983622557,False,station-skew LP3 screening,4.149184962988563,0.2541639795170307,-0.14476223108952485,14299.316524553016,23157.21565711138,29560.82112514634,38127.04911531084,44795.88288119391,51675.062150765756,58789.381324992755,68582.19992484416,1985-07-24 00:00:00+00:00,1985.0,53800.0,270.35175879396985,71.0,123.31027783975321,123.31027783975321,100–200-year
02399500,,031501051002,5270.0,21,1938,1958,0,0.5238095238095238,0.0,-0.11933208210323487,0.4500885084275561,0.38311364613543536,1951.0,0.5403982100452397,True,station-skew LP3 screening,4.6756455436812265,0.1529306103371401,0.8276424832679918,45162.48482540525,62296.28520741758,75882.63722438863,95839.28513408297,112903.30256529019,132004.95602687314,153454.940746039,185978.45068510374,1946-02-14 00:00:00+00:00,1946.0,120000.0,22.770398481973434,23.0,65.29417835396498,65.29417835396498,50–100-year
02399800,,031501050904,15.4,8,1961,1969,1,0.0,0.0,-0.42857142857142855,0.17886904761904762,-0.0179899081499653,1963.0,0.19193417208999694,False,empirical only,,,,,,,,,,,,1963-03-12 00:00:00+00:00,1963.0,1820.0,118.18181818181817,9.0,,9.0,5–10-year
02400000,,031501050906,116.0,20,1945,1979,15,0.05,0.0,0.0,1.0,-0.07231458900757008,1960.0,0.7129946294897666,False,station-skew LP3 screening,3.9131532151384887,0.27516219053018914,-0.3320969208347632,8479.264165812001,14061.957627871368,17970.624085865475,23016.135755676285,26802.08062924265,30583.8084373774,34370.33483854675,39389.816742038165,1948-11-28 00:00:00+00:00,1949.0,21000.0,181.0344827586207,21.0,17.307192076149594,17.307192076149594,10–25-year
02400033,,031501050905,4.62,10,1971,1980,0,0.0,0.0,0.15555555555555553,0.6006536596119929,0.031191798440203363,1973.0,0.5861816545675114,False,empirical only,,,,,,,,,,,,1974-04-04 00:00:00+00:00,1974.0,1430.0,309.5238095238095,12.0,,12.0,10–25-year
02400100,,031501050909,252.0,63,1950,2024,12,0.031746031746031744,0.0,-0.2633872159043748,0.0022980255932602326,0.29218303380743094,1982.0,0.0013134372376388387,True,station-skew LP3 screening,3.812684524431881,0.25639906981962246,-0.4846218217501215,6812.716977310484,10770.930896804131,13338.784864776968,16447.048572781794,18645.749452267275,20740.239911442237,22744.59201179059,25271.28804334504,1949-11-28 00:00:00+00:00,1950.0,24000.0,95.23809523809524,64.0,313.42203170601005,313.42203170601005,200–500-year
02400496,,031501060204,5800.0,1,2023,2023,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,2023-01-05 05:00:00+00:00,2023.0,35500.0,6.120689655172414,2.0,,2.0,2–5-year
02400500,,031501060204,5805.0,72,1886,1996,39,0.013888888888888888,0.0,-0.20489735227173492,0.011000510430317745,0.378206984747099,1951.0,0.05342679524520123,True,station-skew LP3 screening,4.666373011117901,0.12930360718437067,0.1121749052744852,46127.08663510957,59488.49767246548,68164.3770874786,79005.26621714621,87024.75197677687,95016.47466979554,103049.04482243702,113808.0151676729,1886-04-06 00:00:00+00:00,1886.0,115000.0,19.810508182601207,74.0,552.8227309415627,552.8227309415627,>500-year
02400680,,031501060101,55.4,23,2003,2025,0,0.0,0.0,-0.03168323043478383,0.8326084143320079,0.10456796868306716,2004.0,1.0,False,station-skew LP3 screening,3.378242456362959,0.2101896664183469,-1.068335469587539,2599.9709835238923,3603.7592067933615,4095.911513341242,4563.989801092827,4827.036231079785,5034.679829682239,5200.224367247413,5370.148306555036,2020-04-13 04:30:00+00:00,2020.0,6320.0,114.07942238267148,24.0,1000000.0,1000000.0,>500-year
02400690,,031501060102,6.76,4,1971,1974,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,1973-03-16 00:00:00+00:00,1973.0,540.0,79.88165680473374,5.0,,5.0,5–10-year
02401000,,031501060104,182.0,73,1944,2025,9,0.0273972602739726,0.0,-0.12378600165159286,0.1216590881604001,0.2655250509327731,1966.0,0.39698806515884494,False,station-skew LP3 screening,3.7007225501858283,0.26468515735545756,-0.31749400014608836,5184.506613113074,8444.575360122146,10706.951446166962,13612.98870103472,15786.524167274514,17953.607798534373,20120.66466187224,22990.668123227657,1990-02-17 00:00:00+00:00,1990.0,20500.0,112.63736263736264,75.0,225.78027899870938,225.78027899870938,200–500-year
02401330,,031501060309,,1,2023,2023,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,2023-01-04 21:45:00+00:00,2023.0,37800.0,,2.0,,2.0,2–5-year
02401370,,031501060302,45.0,17,1979,1995,0,0.058823529411764705,0.0,-0.21402359733885637,0.23185230020368097,0.30507588239812516,1984.0,0.2370476480923843,True,empirical only,,,,,,,,,,,,1982-12-01 00:00:00+00:00,1983.0,4870.0,108.22222222222223,18.0,,18.0,10–25-year
02401390,,031501060305,141.0,60,1966,2025,0,0.0,0.0,-0.03846156307045782,0.6644813268069618,0.17149584567674428,2005.0,0.5656210423421628,False,station-skew LP3 screening,3.739282330398545,0.1925950773892106,-1.0058673895363743,5902.563786193465,8003.177105253133,9041.279879047714,10043.065882583804,10616.204767786228,11076.273306872863,11449.619672510815,11841.070996585107,2004-11-24 00:00:00+00:00,2005.0,14800.0,104.9645390070922,61.0,1000000.0,1000000.0,>500-year
02401450,,031501060305,9.88,2,1977,1978,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,1977-11-03 00:00:00+00:00,1978.0,915.0,92.61133603238865,3.0,,3.0,2–5-year
02401460,,031501060305,14.3,5,1981,1985,0,0.0,0.0,0.0,1.0,-0.057308090875242364,,,False,empirical only,,,,,,,,,,,,1982-12-01 00:00:00+00:00,1983.0,2950.0,206.2937062937063,6.0,,6.0,5–10-year
02401470,,031501060304,22.3,15,1970,1995,11,0.2,0.0,-0.3750173366311551,0.0530217875145871,0.2085913027349978,1984.0,0.259624353710876,False,empirical only,,,,,,,,,,,,1979-04-13 00:00:00+00:00,1979.0,3600.0,161.43497757847533,16.0,,16.0,10–25-year
02401500,,031501060306,253.0,28,1938,1965,0,0.0,0.0,-0.1329806046506519,0.32279679505721826,0.08083457752628509,1954.0,0.7734548312707543,False,station-skew LP3 screening,3.9037465570442578,0.24335503908222908,0.9821029731264207,7320.37171635759,12263.26819433549,16978.118088193914,25108.041913115023,33149.44959986578,43299.39745323203,56098.3961939331,78240.69338627403,1942-12-29 00:00:00+00:00,1943.0,36200.0,143.08300395256916,29.0,62.66444699240713,62.66444699240713,50–100-year
02401620,,031501060409,6596.0,14,1966,1979,0,0.0,0.0,0.19889806323953876,0.32369755479615125,-0.47705250533267,1975.0,0.7448235595424172,True,empirical only,,,,,,,,,,,,1979-04-13 00:00:00+00:00,1979.0,93700.0,14.205579138872043,15.0,,15.0,10–25-year
02401700,,031501060404,39.7,5,1957,1961,0,0.2,0.0,0.19999999999999998,0.8166666666666667,0.0508603874006296,,,False,empirical only,,,,,,,,,,,,1961-02-21 00:00:00+00:00,1961.0,3000.0,75.56675062972292,6.0,,6.0,5–10-year
02401800,,031501060403,92.2,5,1957,1961,0,0.0,0.0,0.0,1.0,-0.1724670153819249,,,False,empirical only,,,,,,,,,,,,1961-02-21 00:00:00+00:00,1961.0,4400.0,47.72234273318872,6.0,,6.0,5–10-year
02401895,,031501060406,216.4,11,2015,2025,0,0.6363636363636364,0.0,0.0909090909090909,0.7611503928170594,-0.19125847144484381,2018.0,0.8897896657432863,False,empirical only,,,,,,,,,,,,2021-03-26 17:30:00+00:00,2021.0,9040.0,41.77449168207024,12.0,,12.0,10–25-year
02402500,,031501060605,7069.0,20,1897,1916,0,0.0,0.0,-0.021164317410844256,0.8966344990211957,-0.14294646731760927,1903.0,1.0,False,station-skew LP3 screening,4.741100587578035,0.12685944042554215,-1.7915447441435783,59795.62437494936,69587.00765670495,72651.60560918607,74623.50421687598,75364.86745472086,75782.16474306559,76018.968403368,76183.61953338703,1916-07-16 00:00:00+00:00,1916.0,82600.0,11.684821049653417,21.0,1000000.0,1000000.0,>500-year
02403200,,031501060504,121.0,4,1957,1961,1,0.25,0.0,,,,,,False,empirical only,,,,,,,,,,,,1957-05-04 00:00:00+00:00,1957.0,6860.0,56.69421487603306,5.0,,5.0,5–10-year
02403310,,031501060507,191.0,17,2003,2023,4,0.0,0.0,0.07407610636824496,0.6798798933829836,0.3269201653480981,2009.0,0.48686377011285137,True,empirical only,,,,,,,,,,,,2015-01-04 00:00:00+00:00,2015.0,6270.0,32.82722513089005,18.0,,18.0,10–25-year
02403395,,031501060507,222.0,4,2000,2003,0,0.0,0.0,,,,,,False,empirical only,,,,,,,,,,,,2003-02-22 00:00:00+00:00,2003.0,4880.0,21.98198198198198,5.0,,5.0,5–10-year
02404000,,031501060512,277.0,43,1904,1979,33,0.023255813953488372,0.0,0.17728534576704585,0.0940207917772439,-0.04717281127268333,1960.0,0.33232850586020096,False,station-skew LP3 screening,3.860280228527806,0.3535710452639023,-0.41750561495435,7670.411482936325,14545.243487438473,19709.333720646217,26648.34699219124,31997.06235791713,37426.01961032475,42924.85394604513,50280.81773911264,1979-04-13 00:00:00+00:00,1979.0,23000.0,83.03249097472924,44.0,15.480148907198933,15.480148907198933,10–25-year
02404245,,031501060511,71.8,27,1951,1979,2,0.07407407407407407,0.0,-0.09971509971509973,0.48213101687785026,0.08607216876215813,1957.0,0.7440233059922534,False,station-skew LP3 screening,3.4451589711048967,0.35227026570256814,0.05057711323909388,2768.149967623192,5504.754063187971,7915.457123106019,11693.968924143164,15071.373528916234,18955.67513015665,23403.061924682374,30248.248847551487,1951-03-29 00:00:00+00:00,1951.0,16000.0,222.84122562674096,29.0,59.53972262969188,59.53972262969188,50–100-year
02404400,,031501060514,481.0,61,1961,2024,3,0.0,0.0,-0.07168269361230249,0.41491161881460226,0.08511063791198299,1980.0,0.2718817131467504,False,station-skew LP3 screening,4.034811952842134,0.2976932755347319,0.05145640606660014,10771.074141871306,19256.76608615414,26177.22685173596,36409.379559978435,45121.43309524945,54776.32654938432,65463.46184908626,81327.21472547903,1963-04-30 00:00:00+00:00,1963.0,70000.0,145.53014553014552,63.0,263.16259778911405,263.16259778911405,200–500-year
02404500,,031501060514,496.0,26,1939,1977,13,0.038461538461538464,0.0,0.18490006540840973,0.1858971020876231,0.01091711623627172,1960.0,0.4374007673418774,False,station-skew LP3 screening,4.106040675366402,0.3534952958768556,0.1380799442054282,12528.753809609936,25172.741686865218,36640.97600133491,55127.84711758149,72099.51872526298,92065.47515042304,115440.49275301775,152352.84241768095,1951-03-29 00:00:00+00:00,1951.0,70000.0,141.1290322580645,28.0,46.16399968822906,46.16399968822906,25–50-year
02405000,,031501060803,7663.0,17,1942,1958,0,0.0,0.0,-0.3235294117647059,0.07616914862439772,-0.012225794092104815,1951.0,0.14025511483860778,False,empirical only,,,,,,,,,,,,1951-03-30 00:00:00+00:00,1951.0,126000.0,16.442646483100614,19.0,,19.0,10–25-year
02405200,,031501060810,7743.0,15,1965,1979,0,0.0,0.0,0.06666666666666668,0.770495669755301,0.007953125338634294,1975.0,0.7657857719502241,False,empirical only,,,,,,,,,,,,1979-04-15 00:00:00+00:00,1979.0,115000.0,14.852124499547978,16.0,,16.0,10–25-year
02405500,,031501060808,193.0,57,1952,2024,16,0.07017543859649122,0.0,-0.10025062656641606,0.2707157198918305,0.14148108971592083,1990.0,0.9215373902432301,False,station-skew LP3 screening,3.8411732356693653,0.22541370021240856,0.680409957259375,6543.253382863185,10463.71037948908,13850.25708630403,19198.66139258079,24077.06928826811,29829.370199148616,36614.952048819745,47483.53131533598,1979-04-13 00:00:00+00:00,1979.0,33400.0,173.05699481865284,58.0,146.0744183098637,146.0744183098637,100–200-year
02405800,,031501060701,69.6,12,1958,1970,1,0.16666666666666666,0.0,0.4545454545454545,0.04473689858238469,0.14796370463210956,1966.0,0.3670101994294372,True,empirical only,,,,,,,,,,,,1970-03-19 00:00:00+00:00,1970.0,6550.0,94.10919540229885,14.0,,14.0,10–25-year
02406000,,031501060702,101.0,10,1953,1962,0,0.0,0.0,0.022222222222222223,1.0,0.1685855792590581,1954.0,0.9118248435222587,False,empirical only,,,,,,,,,,,,1956-03-16 00:00:00+00:00,1956.0,33000.0,326.73267326732673,12.0,,12.0,10–25-year
02406500,,031501060703,150.0,71,1939,2025,16,0.014084507042253521,0.0,-0.03584374904201729,0.658644917445774,0.010555062446807213,1958.0,1.0,False,station-skew LP3 screening,3.7264114564103323,0.3213174843416017,0.02305852182450956,5311.0038360155995,9919.108112909698,13771.507090777914,19564.968502431268,24563.128412681363,30154.44127479192,36393.80739082626,45731.32730900746,1951-03-29 00:00:00+00:00,1951.0,39000.0,260.0,72.0,261.68725166363515,261.68725166363515,200–500-year
02406930,,031501070104,16.5,14,2011,2024,0,0.0,0.0,0.0333353911370414,0.8691572065912958,0.012775483027242436,2020.0,1.0,False,empirical only,,,,,,,,,,,,2022-03-23 02:00:00+00:00,2022.0,1940.0,117.57575757575758,15.0,,15.0,10–25-year
02407000,,031501070301,8392.0,95,1916,2025,15,0.12631578947368421,0.0,-0.18342877500254348,0.008535907323876027,0.22492498035900962,1957.0,0.007057040198349265,True,station-skew LP3 screening,4.878261830319285,0.14409295025634244,-0.192254643580611,76361.83979249673,100157.33888840517,114737.42677817155,132050.5737774004,144256.4069891277,155949.3944391562,167261.57085769848,181774.36602764853,1979-04-14 00:00:00+00:00,1979.0,150000.0,17.874165872259294,96.0,70.05395829401174,70.05395829401174,50–100-year
02407500,,031501070204,96.5,21,1951,1979,8,0.09523809523809523,0.0,-0.04761904761904762,0.7884201661285044,0.13033738824618568,1953.0,0.978478012598964,False,station-skew LP3 screening,3.5333680756412282,0.4104752679757972,0.7114802606660795,3055.4552913990815,7197.60086198978,12041.78934990167,21972.595261286122,33378.28309441772,49611.24501640408,72526.3077644348,117474.59057007074,1961-02-21 00:00:00+00:00,1961.0,26700.0,276.6839378238342,22.0,34.35397672630856,34.35397672630856,25–50-year
02407514,,031501070205,142.0,18,2006,2024,1,0.1111111111111111,0.0,0.05882352941176472,0.7652367457549346,0.1454243649674233,2009.0,0.48955413687877974,False,empirical only,,,,,,,,,,,,2010-03-11 00:00:00+00:00,2010.0,10000.0,70.4225352112676,19.0,,19.0,10–25-year
02407680,,031501070403,32.9,10,1972,1982,1,0.0,0.0,0.1111111111111111,0.7274895282186948,0.27019608073068585,1975.0,0.9118248435222587,False,empirical only,,,,,,,,,,,,1977-03-29 00:00:00+00:00,1977.0,8320.0,252.88753799392097,12.0,,12.0,10–25-year
02407900,,031501070502,12.7,13,1960,1972,0,0.0,0.0,0.15384615384615383,0.5097745711721406,-0.14608458737878147,1961.0,1.0,False,empirical only,,,,,,,,,,,,1964-04-06 00:00:00+00:00,1964.0,7280.0,573.228346456693,14.0,,14.0,10–25-year
