monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1951.0,1951-03-29 00:00:00+00:00,24200.0,329.70027247956403,ft3/s,,,False,1900,1.0,1,0.045454545454545456,22.0,10–25-year,37.15129876208427,25–50-year,37.15129876208427,25–50-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1952.0,1951-12-21 00:00:00+00:00,3220.0,43.869209809264305,ft3/s,,,False,,1.0,11,0.5,2.0,2–5-year,1.983833584025152,<2-year,1.983833584025152,<2-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1953.0,1953-04-30 00:00:00+00:00,2700.0,36.78474114441416,ft3/s,,,False,,1.0,13,0.5909090909090909,1.6923076923076923,<2-year,1.7122348505277944,<2-year,1.7122348505277944,<2-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1954.0,1954-03-27 00:00:00+00:00,838.0,11.416893732970026,ft3/s,,,False,,1.0,21,0.9545454545454546,1.0476190476190477,<2-year,1.03835514502225,<2-year,1.03835514502225,<2-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1955.0,1955-04-14 00:00:00+00:00,5100.0,69.48228882833787,ft3/s,,,False,,1.0,7,0.3181818181818182,3.142857142857143,2–5-year,3.1924777355084895,2–5-year,3.1924777355084895,2–5-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1956.0,1956-03-16 00:00:00+00:00,4450.0,60.6267029972752,ft3/s,,,False,,1.0,8,0.36363636363636365,2.75,2–5-year,2.7354702274757132,2–5-year,2.7354702274757132,2–5-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1957.0,1957-04-05 00:00:00+00:00,6600.0,89.91825613079018,ft3/s,,,False,,1.0,5,0.22727272727272727,4.4,2–5-year,4.4039299346513125,2–5-year,4.4039299346513125,2–5-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1958.0,1958-02-07 00:00:00+00:00,1800.0,24.523160762942776,ft3/s,,,False,,1.0,15,0.6818181818181818,1.4666666666666668,<2-year,1.3155628067939071,<2-year,1.3155628067939071,<2-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1959.0,1959-01-21 00:00:00+00:00,1680.0,22.888283378746593,ft3/s,,,False,,1.0,16,0.7272727272727273,1.375,<2-year,1.2709123658581332,<2-year,1.2709123658581332,<2-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1960.0,1960-03-30 00:00:00+00:00,1370.0,18.66485013623978,ft3/s,,,False,,1.0,19,0.8636363636363636,1.1578947368421053,<2-year,1.166853223443062,<2-year,1.166853223443062,<2-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1961.0,1961-02-25 00:00:00+00:00,3130.0,42.643051771117165,ft3/s,,,False,,1.0,12,0.5454545454545454,1.8333333333333335,<2-year,1.9347906782040116,<2-year,1.9347906782040116,<2-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1962.0,1961-12-18 00:00:00+00:00,5420.0,73.84196185286103,ft3/s,,,False,,1.0,6,0.2727272727272727,3.666666666666667,2–5-year,3.4325221100145415,2–5-year,3.4325221100145415,2–5-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1963.0,1963-04-30 00:00:00+00:00,2310.0,31.471389645776565,ft3/s,,,False,,1.0,14,0.6363636363636364,1.5714285714285714,<2-year,1.5280395506506967,<2-year,1.5280395506506967,<2-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1964.0,1964-04-06 00:00:00+00:00,8260.0,112.53405994550408,ft3/s,,,False,,1.0,4,0.18181818181818182,5.5,5–10-year,6.003767932164836,5–10-year,6.003767932164836,5–10-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1965.0,1965-01-23 00:00:00+00:00,1600.0,21.798365122615802,ft3/s,,,False,,1.0,17,0.7727272727272727,1.2941176470588236,<2-year,1.2424277276937654,<2-year,1.2424277276937654,<2-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1966.0,1966-02-13 00:00:00+00:00,3250.0,44.277929155313345,ft3/s,,,False,,1.0,10,0.45454545454545453,2.2,2–5-year,2.000366557571416,2–5-year,2.000366557571416,2–5-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1967.0,1967-08-24 00:00:00+00:00,4420.0,60.217983651226156,ft3/s,,,False,,1.0,9,0.4090909090909091,2.444444444444444,2–5-year,2.7153679206515484,2–5-year,2.7153679206515484,2–5-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1968.0,1968-04-05 00:00:00+00:00,13700.0,186.6485013623978,ft3/s,,,False,,1.0,3,0.13636363636363635,7.333333333333334,5–10-year,13.266689984433336,10–25-year,13.266689984433336,10–25-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1969.0,1969-01-20 00:00:00+00:00,1480.0,20.16348773841962,ft3/s,,,False,,1.0,18,0.8181818181818182,1.222222222222222,<2-year,1.2017680177607433,<2-year,1.2017680177607433,<2-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1970.0,1970-03-19 00:00:00+00:00,1100.0,14.986376021798364,ft3/s,,,False,,1.0,20,0.9090909090909091,1.1,<2-year,1.0922120029392497,<2-year,1.0922120029392497,<2-year
USGS-02409000,02409000,,ST,031501070602,03150107,73.4,,1979.0,1979-04-13 00:00:00+00:00,15200.0,207.0844686648501,ft3/s,7,7,True,,1.0,2,0.09090909090909091,11.0,10–25-year,15.847384765334885,10–25-year,15.847384765334885,10–25-year
