monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1960.0,1960-04-04 00:00:00+00:00,728.0,52.0,ft3/s,,,False,,1.0,11,0.6875,1.4545454545454546,<2-year,,Insufficient record,1.4545454545454546,<2-year
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1961.0,1961-04-15 00:00:00+00:00,1070.0,76.42857142857143,ft3/s,,,False,,1.0,7,0.4375,2.2857142857142856,2–5-year,,Insufficient record,2.2857142857142856,2–5-year
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1962.0,1962-01-06 00:00:00+00:00,3120.0,222.85714285714286,ft3/s,,,False,,1.0,1,0.0625,16.0,10–25-year,,Insufficient record,16.0,10–25-year
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1963.0,1963-02-11 00:00:00+00:00,978.0,69.85714285714286,ft3/s,,,False,,1.0,8,0.5,2.0,2–5-year,,Insufficient record,2.0,2–5-year
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1964.0,1964-03-02 00:00:00+00:00,2200.0,157.14285714285714,ft3/s,,,False,,1.0,3,0.1875,5.333333333333333,5–10-year,,Insufficient record,5.333333333333333,5–10-year
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1965.0,1965-04-19 00:00:00+00:00,2530.0,180.71428571428572,ft3/s,,,False,,1.0,2,0.125,8.0,5–10-year,,Insufficient record,8.0,5–10-year
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1966.0,1966-02-28 00:00:00+00:00,872.0,62.285714285714285,ft3/s,,,False,,1.0,9,0.5625,1.7777777777777777,<2-year,,Insufficient record,1.7777777777777777,<2-year
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1967.0,1966-12-31 00:00:00+00:00,396.0,28.285714285714285,ft3/s,,,False,,1.0,15,0.9375,1.0666666666666667,<2-year,,Insufficient record,1.0666666666666667,<2-year
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1968.0,1967-12-10 00:00:00+00:00,784.0,56.0,ft3/s,,,False,,1.0,10,0.625,1.6,<2-year,,Insufficient record,1.6,<2-year
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1969.0,1969-03-18 00:00:00+00:00,633.0,45.214285714285715,ft3/s,,,False,,1.0,13,0.8125,1.2307692307692308,<2-year,,Insufficient record,1.2307692307692308,<2-year
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1970.0,1969-12-25 00:00:00+00:00,458.0,32.714285714285715,ft3/s,,,False,,1.0,14,0.875,1.1428571428571428,<2-year,,Insufficient record,1.1428571428571428,<2-year
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1971.0,1971-03-26 00:00:00+00:00,1500.0,107.14285714285714,ft3/s,,,False,,1.0,5,0.3125,3.2,2–5-year,,Insufficient record,3.2,2–5-year
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1972.0,1972-05-08 00:00:00+00:00,649.0,46.357142857142854,ft3/s,,,False,,1.0,12,0.75,1.3333333333333333,<2-year,,Insufficient record,1.3333333333333333,<2-year
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1973.0,1973-06-07 00:00:00+00:00,1420.0,101.42857142857143,ft3/s,,,False,,1.0,6,0.375,2.6666666666666665,2–5-year,,Insufficient record,2.6666666666666665,2–5-year
USGS-02343700,02343700,,ST,031300040605,03130004,14.0,14.0,1974.0,1974-01-02 00:00:00+00:00,2180.0,155.71428571428572,ft3/s,,,False,,1.0,4,0.25,4.0,2–5-year,,Insufficient record,4.0,2–5-year
