monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-02427500,02427500,,ST,031502030701,03150203,20637.0,,1932.0,1932-02-26 00:00:00+00:00,107000.0,5.184862140815041,ft3/s,,,False,,1.0,23,0.8214285714285714,1.2173913043478262,<2-year,1.2364474786865456,<2-year,1.2364474786865456,<2-year
USGS-02427500,02427500,,ST,031502030701,03150203,20637.0,,1933.0,1933-01-04 00:00:00+00:00,173000.0,8.38300140524301,ft3/s,,,False,,1.0,11,0.39285714285714285,2.5454545454545454,2–5-year,2.710231169416718,2–5-year,2.710231169416718,2–5-year
USGS-02427500,02427500,,ST,031502030701,03150203,20637.0,,1934.0,1934-03-09 00:00:00+00:00,122000.0,5.911711973639579,ft3/s,,,False,,1.0,19,0.6785714285714286,1.4736842105263157,<2-year,1.407386087526016,<2-year,1.407386087526016,<2-year
USGS-02427500,02427500,,ST,031502030701,03150203,20637.0,,1935.0,1935-03-13 00:00:00+00:00,117000.0,5.6694286960313995,ft3/s,,,False,,1.0,20,0.7142857142857143,1.4,<2-year,1.3431203305614143,<2-year,1.3431203305614143,<2-year
USGS-02427500,02427500,,ST,031502030701,03150203,20637.0,,1936.0,1936-02-12 00:00:00+00:00,187000.0,9.061394582545912,ft3/s,,,False,,1.0,8,0.2857142857142857,3.5,2–5-year,3.4020959445844676,2–5-year,3.4020959445844676,2–5-year
USGS-02427500,02427500,,ST,031502030701,03150203,20637.0,,1937.0,1937-05-09 00:00:00+00:00,129000.0,6.2509085622910305,ft3/s,,,False,,1.0,17,0.6071428571428571,1.647058823529412,<2-year,1.5112836028497918,<2-year,1.5112836028497918,<2-year
USGS-02427500,02427500,,ST,031502030701,03150203,20637.0,,1938.0,1938-04-14 00:00:00+00:00,237000.0,11.484227358627708,ft3/s,,,False,,1.0,5,0.17857142857142858,5.6,5–10-year,8.641000085095108,5–10-year,8.641000085095108,5–10-year
USGS-02427500,02427500,,ST,031502030701,03150203,20637.0,,1939.0,1939-08-20 00:00:00+00:00,206000.0,9.982071037456995,ft3/s,,,False,,1.0,7,0.25,4.0,2–5-year,4.751950818678247,2–5-year,4.751950818678247,2–5-year
USGS-02427500,02427500,,ST,031502030701,03150203,20637.0,,1940.0,1940-03-16 00:00:00+00:00,104000.0,5.0394921742501335,ft3/s,2,2,True,,1.0,24,0.8571428571428571,1.1666666666666667,<2-year,1.2095728378004738,<2-year,1.2095728378004738,<2-year
USGS-02427500,02427500,,ST,031502030701,03150203,20637.0,,1941.0,1941-03-10 00:00:00+00:00,58600.0,2.8395600135678634,ft3/s,,,False,,1.0,27,0.9642857142857143,1.037037037037037,<2-year,1.0126205380061164,<2-year,1.0126205380061164,<2-year
