monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-02398500,02398500,,ST,031501050605,03150105,379.0,379.0,1938.0,1938-04-09 00:00:00+00:00,12100.0,31.926121372031663,ft3/s,,,False,,1.0,10,0.4,2.5,2–5-year,2.660132867256422,2–5-year,2.660132867256422,2–5-year
USGS-02398500,02398500,,ST,031501050605,03150105,379.0,379.0,1939.0,1939-03-01 00:00:00+00:00,8550.0,22.559366754617415,ft3/s,,,False,,1.0,16,0.64,1.5625,<2-year,1.6113049211870567,<2-year,1.6113049211870567,<2-year
USGS-02398500,02398500,,ST,031501050605,03150105,379.0,379.0,1940.0,1940-03-14 00:00:00+00:00,4190.0,11.055408970976254,ft3/s,,,False,,1.0,24,0.96,1.0416666666666667,<2-year,1.039202092772622,<2-year,1.039202092772622,<2-year
USGS-02398500,02398500,,ST,031501050605,03150105,379.0,379.0,1941.0,1941-07-16 00:00:00+00:00,6140.0,16.200527704485488,ft3/s,,,False,,1.0,21,0.84,1.1904761904761905,<2-year,1.2053159990050044,<2-year,1.2053159990050044,<2-year
USGS-02398500,02398500,,ST,031501050605,03150105,379.0,379.0,1942.0,1942-02-17 00:00:00+00:00,7600.0,20.052770448548813,ft3/s,,,False,,1.0,17,0.68,1.4705882352941175,<2-year,1.4242960238306408,<2-year,1.4242960238306408,<2-year
USGS-02398500,02398500,,ST,031501050605,03150105,379.0,379.0,1943.0,1942-12-30 00:00:00+00:00,13500.0,35.62005277044855,ft3/s,,,False,,1.0,7,0.28,3.571428571428571,2–5-year,3.252206320988676,2–5-year,3.252206320988676,2–5-year
USGS-02398500,02398500,,ST,031501050605,03150105,379.0,379.0,1944.0,1944-03-29 00:00:00+00:00,10600.0,27.96833773087071,ft3/s,,,False,,1.0,13,0.52,1.923076923076923,<2-year,2.1443202986144403,2–5-year,2.1443202986144403,2–5-year
USGS-02398500,02398500,,ST,031501050605,03150105,379.0,379.0,1945.0,1945-02-15 00:00:00+00:00,6830.0,18.021108179419524,ft3/s,,,False,,1.0,19,0.76,1.3157894736842106,<2-year,1.2986564149407978,<2-year,1.2986564149407978,<2-year
USGS-02398500,02398500,,ST,031501050605,03150105,379.0,379.0,1946.0,1946-02-11 00:00:00+00:00,18100.0,47.75725593667546,ft3/s,,,False,,1.0,4,0.16,6.25,5–10-year,6.1450455181069925,5–10-year,6.1450455181069925,5–10-year
USGS-02398500,02398500,,ST,031501050605,03150105,379.0,379.0,1947.0,1947-01-21 00:00:00+00:00,14200.0,37.46701846965699,ft3/s,,,False,,1.0,6,0.24,4.166666666666667,2–5-year,3.592874116873872,2–5-year,3.592874116873872,2–5-year
USGS-02398500,02398500,,ST,031501050605,03150105,379.0,379.0,1948.0,1948-02-14 00:00:00+00:00,12100.0,31.926121372031663,ft3/s,,,False,,1.0,9,0.36,2.7777777777777777,2–5-year,2.660132867256422,2–5-year,2.660132867256422,2–5-year
USGS-02398500,02398500,,ST,031501050605,03150105,379.0,379.0,1949.0,1948-11-29 00:00:00+00:00,32000.0,84.43271767810026,ft3/s,,,False,,1.0,2,0.08,12.5,10–25-year,30.811709074658367,25–50-year,30.811709074658367,25–50-year
USGS-02398500,02398500,,ST,031501050605,03150105,379.0,379.0,1950.0,1950-03-14 00:00:00+00:00,12700.0,33.50923482849604,ft3/s,,,False,,1.0,8,0.32,3.125,2–5-year,2.8999591055152663,2–5-year,2.8999591055152663,2–5-year
