monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1946.0,1946-02-10 00:00:00+00:00,8300.0,90.6113537117904,ft3/s,,,False,,1.0,7,0.30434782608695654,3.2857142857142856,2–5-year,3.24814985779822,2–5-year,3.24814985779822,2–5-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1947.0,1947-01-15 00:00:00+00:00,6800.0,74.23580786026201,ft3/s,,,False,,1.0,9,0.391304347826087,2.5555555555555554,2–5-year,2.275198723558006,2–5-year,2.275198723558006,2–5-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1948.0,1948-02-14 00:00:00+00:00,6790.0,74.12663755458516,ft3/s,,,False,,1.0,10,0.43478260869565216,2.3000000000000003,2–5-year,2.269742188773771,2–5-year,2.269742188773771,2–5-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1949.0,1949-01-05 00:00:00+00:00,14800.0,161.57205240174673,ft3/s,,,False,,1.0,2,0.08695652173913043,11.5,10–25-year,12.348514411092484,10–25-year,12.348514411092484,10–25-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1950.0,1950-03-13 00:00:00+00:00,8100.0,88.42794759825328,ft3/s,,,False,,1.0,8,0.34782608695652173,2.875,2–5-year,3.099784488646472,2–5-year,3.099784488646472,2–5-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1951.0,1951-03-29 00:00:00+00:00,13200.0,144.1048034934498,ft3/s,,,False,,1.0,3,0.13043478260869565,7.666666666666667,5–10-year,9.187964152687195,5–10-year,9.187964152687195,5–10-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1952.0,1951-12-21 00:00:00+00:00,4800.0,52.401746724890835,ft3/s,,,False,,1.0,16,0.6956521739130435,1.4375,<2-year,1.4247359930458723,<2-year,1.4247359930458723,<2-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1953.0,1953-06-16 00:00:00+00:00,4890.0,53.38427947598254,ft3/s,,,False,,1.0,14,0.6086956521739131,1.6428571428571428,<2-year,1.453105095515894,<2-year,1.453105095515894,<2-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1954.0,1954-01-16 00:00:00+00:00,2700.0,29.475982532751093,ft3/s,,,False,,1.0,22,0.9565217391304348,1.0454545454545454,<2-year,1.0245343001278575,<2-year,1.0245343001278575,<2-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1955.0,1955-02-06 00:00:00+00:00,3660.0,39.95633187772926,ft3/s,,,False,,1.0,21,0.9130434782608695,1.0952380952380953,<2-year,1.1438472959545554,<2-year,1.1438472959545554,<2-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1956.0,1956-04-16 00:00:00+00:00,4760.0,51.96506550218341,ft3/s,,,False,,1.0,17,0.7391304347826086,1.3529411764705883,<2-year,1.4124168534113664,<2-year,1.4124168534113664,<2-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1957.0,1957-06-09 00:00:00+00:00,6650.0,72.59825327510917,ft3/s,,,False,,1.0,12,0.5217391304347826,1.9166666666666667,<2-year,2.194696538837653,2–5-year,2.194696538837653,2–5-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1958.0,1957-11-14 00:00:00+00:00,3760.0,41.04803493449782,ft3/s,,,False,,1.0,19,0.8260869565217391,1.2105263157894737,<2-year,1.1625790059568175,<2-year,1.1625790059568175,<2-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1961.0,1961-02-22 00:00:00+00:00,6770.0,73.90829694323145,ft3/s,,,False,,1.0,11,0.4782608695652174,2.090909090909091,2–5-year,2.2588677367630274,2–5-year,2.2588677367630274,2–5-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1962.0,1961-12-18 00:00:00+00:00,10400.0,113.53711790393014,ft3/s,,,False,,1.0,5,0.21739130434782608,4.6000000000000005,2–5-year,5.204434242259211,5–10-year,5.204434242259211,5–10-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1963.0,1963-04-29 00:00:00+00:00,11800.0,128.82096069868996,ft3/s,,,False,,1.0,4,0.17391304347826086,5.75,5–10-year,6.974225701917413,5–10-year,6.974225701917413,5–10-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1964.0,1964-03-26 00:00:00+00:00,5060.0,55.24017467248909,ft3/s,,,False,,1.0,13,0.5652173913043478,1.7692307692307694,<2-year,1.5091554899397628,<2-year,1.5091554899397628,<2-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1966.0,1966-03-04 00:00:00+00:00,9420.0,102.83842794759826,ft3/s,,,False,,1.0,6,0.2608695652173913,3.8333333333333335,2–5-year,4.19629271174007,2–5-year,4.19629271174007,2–5-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1967.0,1967-07-14 00:00:00+00:00,3760.0,41.04803493449782,ft3/s,,,False,,1.0,20,0.8695652173913043,1.1500000000000001,<2-year,1.1625790059568175,<2-year,1.1625790059568175,<2-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1968.0,1968-01-10 00:00:00+00:00,4820.0,52.620087336244545,ft3/s,,,False,,1.0,15,0.6521739130434783,1.5333333333333332,<2-year,1.430962313884288,<2-year,1.430962313884288,<2-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,1969.0,1969-02-02 00:00:00+00:00,3950.0,43.12227074235808,ft3/s,,,False,,1.0,18,0.782608695652174,1.2777777777777777,<2-year,1.2013550634685681,<2-year,1.2013550634685681,<2-year
USGS-03573000,03573000,,ST,060300010806,06030001,91.6,,,,25000.0,272.92576419213975,ft3/s,"7,Bd","7,Bd",True,,,1,0.043478260869565216,23.0,10–25-year,56.211445342343325,50–100-year,56.211445342343325,50–100-year
