monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1971.0,1971-02-21 00:00:00+00:00,2450.0,56.71296296296296,ft3/s,,,False,,1.0,13,0.5,2.0,2–5-year,1.9334201348562858,<2-year,1.9334201348562858,<2-year
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1972.0,1972-01-10 00:00:00+00:00,2000.0,46.29629629629629,ft3/s,,,False,,1.0,18,0.6923076923076923,1.4444444444444444,<2-year,1.5601953442550267,<2-year,1.5601953442550267,<2-year
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1973.0,1973-03-18 00:00:00+00:00,2850.0,65.97222222222221,ft3/s,,,False,,1.0,9,0.34615384615384615,2.888888888888889,2–5-year,2.3998740019676954,2–5-year,2.3998740019676954,2–5-year
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1975.0,1974-12-25 00:00:00+00:00,2770.0,64.12037037037037,ft3/s,,,False,,1.0,10,0.38461538461538464,2.5999999999999996,2–5-year,2.2942047121791003,2–5-year,2.2942047121791003,2–5-year
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1976.0,1976-03-27 00:00:00+00:00,4150.0,96.06481481481481,ft3/s,,,False,,1.0,4,0.15384615384615385,6.5,5–10-year,5.60770362625995,5–10-year,5.60770362625995,5–10-year
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1977.0,1977-03-21 00:00:00+00:00,4500.0,104.16666666666666,ft3/s,,,False,,1.0,3,0.11538461538461539,8.666666666666666,5–10-year,7.308610910160743,5–10-year,7.308610910160743,5–10-year
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1978.0,1977-10-25 00:00:00+00:00,2100.0,48.61111111111111,ft3/s,,,False,,1.0,17,0.6538461538461539,1.5294117647058822,<2-year,1.631779573729691,<2-year,1.631779573729691,<2-year
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1979.0,1979-04-13 00:00:00+00:00,6450.0,149.30555555555554,ft3/s,,,False,,1.0,2,0.07692307692307693,13.0,10–25-year,43.265834939375814,25–50-year,43.265834939375814,25–50-year
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1981.0,1981-03-30 00:00:00+00:00,2750.0,63.657407407407405,ft3/s,,,False,,1.0,11,0.4230769230769231,2.3636363636363638,2–5-year,2.2688360916763064,2–5-year,2.2688360916763064,2–5-year
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1982.0,1982-04-20 00:00:00+00:00,1450.0,33.56481481481481,ft3/s,,,False,,1.0,21,0.8076923076923077,1.2380952380952381,<2-year,1.2587345200121058,<2-year,1.2587345200121058,<2-year
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1983.0,1983-05-20 00:00:00+00:00,4050.0,93.75,ft3/s,,,False,,1.0,5,0.19230769230769232,5.199999999999999,5–10-year,5.213620690655534,5–10-year,5.213620690655534,5–10-year
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1984.0,1983-12-28 00:00:00+00:00,1880.0,43.51851851851852,ft3/s,,,False,,1.0,19,0.7307692307692307,1.368421052631579,<2-year,1.4817467994578204,<2-year,1.4817467994578204,<2-year
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1985.0,1985-02-05 00:00:00+00:00,1780.0,41.2037037037037,ft3/s,,,False,,1.0,20,0.7692307692307693,1.2999999999999998,<2-year,1.4221501221588118,<2-year,1.4221501221588118,<2-year
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1986.0,1986-05-18 00:00:00+00:00,2150.0,49.76851851851851,ft3/s,,,False,,1.0,16,0.6153846153846154,1.625,<2-year,1.6698266214907278,<2-year,1.6698266214907278,<2-year
USGS-02449245,02449245,,ST,031601060607,03160106,43.2,,1987.0,1987-01-18 00:00:00+00:00,3000.0,69.44444444444444,ft3/s,,,False,,1.0,7,0.2692307692307692,3.7142857142857144,2–5-year,2.617441681500951,2–5-year,2.617441681500951,2–5-year
