monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-02374970,02374970,,ST,031403050102,03140305,79.4,,1971.0,1970-12-20 00:00:00+00:00,3820.0,48.11083123425692,ft3/s,,,False,,1.0,8,0.6153846153846154,1.625,<2-year,,Insufficient record,1.625,<2-year
USGS-02374970,02374970,,ST,031403050102,03140305,79.4,,1972.0,1972-05-08 00:00:00+00:00,3170.0,39.924433249370274,ft3/s,,,False,,1.0,9,0.6923076923076923,1.4444444444444444,<2-year,,Insufficient record,1.4444444444444444,<2-year
USGS-02374970,02374970,,ST,031403050102,03140305,79.4,,1973.0,1973-03-31 00:00:00+00:00,2560.0,32.241813602015114,ft3/s,,,False,,1.0,12,0.9230769230769231,1.0833333333333333,<2-year,,Insufficient record,1.0833333333333333,<2-year
USGS-02374970,02374970,,ST,031403050102,03140305,79.4,,1974.0,1974-09-07 00:00:00+00:00,7430.0,93.57682619647355,ft3/s,,,False,,1.0,4,0.3076923076923077,3.25,2–5-year,,Insufficient record,3.25,2–5-year
USGS-02374970,02374970,,ST,031403050102,03140305,79.4,,1975.0,1975-07-31 00:00:00+00:00,4950.0,62.342569269521405,ft3/s,,,False,,1.0,6,0.46153846153846156,2.1666666666666665,2–5-year,,Insufficient record,2.1666666666666665,2–5-year
USGS-02374970,02374970,,ST,031403050102,03140305,79.4,,1976.0,1976-01-26 00:00:00+00:00,5260.0,66.24685138539043,ft3/s,,,False,,1.0,5,0.38461538461538464,2.5999999999999996,2–5-year,,Insufficient record,2.5999999999999996,2–5-year
USGS-02374970,02374970,,ST,031403050102,03140305,79.4,,1977.0,1977-03-13 00:00:00+00:00,2600.0,32.7455919395466,ft3/s,,,False,,1.0,11,0.8461538461538461,1.1818181818181819,<2-year,,Insufficient record,1.1818181818181819,<2-year
USGS-02374970,02374970,,ST,031403050102,03140305,79.4,,1978.0,1978-01-26 00:00:00+00:00,4460.0,56.1712846347607,ft3/s,,,False,,1.0,7,0.5384615384615384,1.8571428571428572,<2-year,,Insufficient record,1.8571428571428572,<2-year
USGS-02374970,02374970,,ST,031403050102,03140305,79.4,,1979.0,1979-03-04 00:00:00+00:00,2770.0,34.886649874055415,ft3/s,,,False,,1.0,10,0.7692307692307693,1.2999999999999998,<2-year,,Insufficient record,1.2999999999999998,<2-year
USGS-02374970,02374970,,ST,031403050102,03140305,79.4,,1980.0,1980-04-13 00:00:00+00:00,10400.0,130.9823677581864,ft3/s,,,False,,1.0,2,0.15384615384615385,6.5,5–10-year,,Insufficient record,6.5,5–10-year
USGS-02374970,02374970,,ST,031403050102,03140305,79.4,,1981.0,1981-02-11 00:00:00+00:00,7510.0,94.58438287153652,ft3/s,,,False,,1.0,3,0.23076923076923078,4.333333333333333,2–5-year,,Insufficient record,4.333333333333333,2–5-year
USGS-02374970,02374970,,ST,031403050102,03140305,79.4,,1990.0,1990-03-16 00:00:00+00:00,13200.0,166.2468513853904,ft3/s,7,7,True,,1.0,1,0.07692307692307693,13.0,10–25-year,,Insufficient record,13.0,10–25-year
