monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-0357587400,0357587400,,ST,060300020502,06030002,8.5,8.5,1973.0,1973-03-16 00:00:00+00:00,6930.0,815.2941176470588,ft3/s,"2,7,C","2,7,C",True,,1.0,1,0.03225806451612903,31.0,25–50-year,358.00223439265034,200–500-year,358.00223439265034,200–500-year
USGS-0357587400,0357587400,,ST,060300020502,06030002,8.5,8.5,1997.0,1997-03-03 00:00:00+00:00,2100.0,247.05882352941177,ft3/s,C,C,True,,1.0,11,0.3548387096774194,2.818181818181818,2–5-year,2.466909281372956,2–5-year,2.466909281372956,2–5-year
USGS-0357587400,0357587400,,ST,060300020502,06030002,8.5,8.5,1998.0,1998-04-17 00:00:00+00:00,1370.0,161.1764705882353,ft3/s,C,C,True,,1.0,25,0.8064516129032258,1.24,<2-year,1.3929638172213101,<2-year,1.3929638172213101,<2-year
USGS-0357587400,0357587400,,ST,060300020502,06030002,8.5,8.5,1999.0,1999-01-22 00:00:00+00:00,1630.0,191.76470588235293,ft3/s,C,C,True,,1.0,18,0.5806451612903226,1.722222222222222,<2-year,1.6708837943503054,<2-year,1.6708837943503054,<2-year
USGS-0357587400,0357587400,,ST,060300020502,06030002,8.5,8.5,2000.0,2000-04-03 00:00:00+00:00,2240.0,263.52941176470586,ft3/s,C,C,True,,1.0,9,0.2903225806451613,3.444444444444444,2–5-year,2.8008517558741723,2–5-year,2.8008517558741723,2–5-year
USGS-0357587400,0357587400,,ST,060300020502,06030002,8.5,8.5,2001.0,2001-08-10 00:00:00+00:00,3300.0,388.2352941176471,ft3/s,C,C,True,,1.0,3,0.0967741935483871,10.333333333333334,10–25-year,7.997290857134987,5–10-year,7.997290857134987,5–10-year
USGS-0357587400,0357587400,,ST,060300020502,06030002,8.5,8.5,2002.0,2001-12-13 00:00:00+00:00,1020.0,120.0,ft3/s,C,C,True,,1.0,27,0.8709677419354839,1.1481481481481481,<2-year,1.1518247308103844,<2-year,1.1518247308103844,<2-year
USGS-0357587400,0357587400,,ST,060300020502,06030002,8.5,8.5,2003.0,2003-05-06 00:00:00+00:00,3170.0,372.94117647058823,ft3/s,C,C,True,,1.0,4,0.12903225806451613,7.75,5–10-year,6.993949424300795,5–10-year,6.993949424300795,5–10-year
USGS-0357587400,0357587400,,ST,060300020502,06030002,8.5,8.5,2004.0,2004-03-05 00:00:00+00:00,1550.0,182.35294117647058,ft3/s,C,C,True,,1.0,22,0.7096774193548387,1.409090909090909,<2-year,1.575067491202187,<2-year,1.575067491202187,<2-year
USGS-0357587400,0357587400,,ST,060300020502,06030002,8.5,8.5,2005.0,2004-10-28 00:00:00+00:00,1850.0,217.64705882352942,ft3/s,C,C,True,,1.0,15,0.4838709677419355,2.0666666666666664,2–5-year,1.9889974326615851,<2-year,1.9889974326615851,<2-year
USGS-0357587400,0357587400,,ST,060300020502,06030002,8.5,8.5,2006.0,2006-04-07 00:00:00+00:00,550.0,64.70588235294117,ft3/s,C,C,True,,1.0,30,0.967741935483871,1.0333333333333332,<2-year,1.0141403275350676,<2-year,1.0141403275350676,<2-year
USGS-0357587400,0357587400,,ST,060300020502,06030002,8.5,8.5,2007.0,2007-07-01 00:00:00+00:00,1250.0,147.05882352941177,ft3/s,C,C,True,,1.0,26,0.8387096774193549,1.1923076923076923,<2-year,1.2947322177432796,<2-year,1.2947322177432796,<2-year
USGS-0357587400,0357587400,,ST,060300020502,06030002,8.5,8.5,2008.0,2008-03-04 00:00:00+00:00,1620.0,190.58823529411765,ft3/s,C,C,True,,1.0,19,0.6129032258064516,1.631578947368421,<2-year,1.6583682646903226,<2-year,1.6583682646903226,<2-year
USGS-0357587400,0357587400,,ST,060300020502,06030002,8.5,8.5,2009.0,2008-12-10 00:00:00+00:00,1900.0,223.52941176470588,ft3/s,C,C,True,,1.0,14,0.45161290322580644,2.2142857142857144,2–5-year,2.073780627553903,2–5-year,2.073780627553903,2–5-year
