monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1951.0,1951-03-29 00:00:00+00:00,11600.0,100.8695652173913,ft3/s,,,False,1900,1.0,2,0.1,10.0,10–25-year,,Insufficient record,10.0,10–25-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1952.0,1952-03-11 00:00:00+00:00,4900.0,42.608695652173914,ft3/s,,,False,,1.0,14,0.7,1.4285714285714286,<2-year,,Insufficient record,1.4285714285714286,<2-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1954.0,1954-01-16 00:00:00+00:00,7100.0,61.73913043478261,ft3/s,,,False,,1.0,8,0.4,2.5,2–5-year,,Insufficient record,2.5,2–5-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1955.0,1955-02-06 00:00:00+00:00,8100.0,70.43478260869566,ft3/s,,,False,,1.0,7,0.35,2.857142857142857,2–5-year,,Insufficient record,2.857142857142857,2–5-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1956.0,1956-03-15 00:00:00+00:00,5100.0,44.34782608695652,ft3/s,,,False,,1.0,13,0.65,1.5384615384615383,<2-year,,Insufficient record,1.5384615384615383,<2-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1957.0,1957-04-05 00:00:00+00:00,5300.0,46.08695652173913,ft3/s,,,False,,1.0,12,0.6,1.6666666666666667,<2-year,,Insufficient record,1.6666666666666667,<2-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1958.0,1957-11-19 00:00:00+00:00,10000.0,86.95652173913044,ft3/s,,,False,,1.0,4,0.2,5.0,5–10-year,,Insufficient record,5.0,5–10-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1959.0,1959-01-21 00:00:00+00:00,2990.0,26.0,ft3/s,,,False,,1.0,19,0.95,1.0526315789473684,<2-year,,Insufficient record,1.0526315789473684,<2-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1960.0,1960-03-03 00:00:00+00:00,6800.0,59.130434782608695,ft3/s,,,False,,1.0,10,0.5,2.0,2–5-year,,Insufficient record,2.0,2–5-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1961.0,1961-02-23 00:00:00+00:00,11900.0,103.47826086956522,ft3/s,,,False,,1.0,1,0.05,20.0,10–25-year,,Insufficient record,20.0,10–25-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1962.0,1961-12-18 00:00:00+00:00,8800.0,76.52173913043478,ft3/s,,,False,,1.0,6,0.3,3.3333333333333335,2–5-year,,Insufficient record,3.3333333333333335,2–5-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1963.0,1963-03-13 00:00:00+00:00,3600.0,31.304347826086957,ft3/s,,,False,,1.0,16,0.8,1.25,<2-year,,Insufficient record,1.25,<2-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1964.0,1964-04-14 00:00:00+00:00,10100.0,87.82608695652173,ft3/s,,,False,,1.0,3,0.15,6.666666666666667,5–10-year,,Insufficient record,6.666666666666667,5–10-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1965.0,1965-02-12 00:00:00+00:00,6530.0,56.78260869565217,ft3/s,,,False,,1.0,11,0.55,1.8181818181818181,<2-year,,Insufficient record,1.8181818181818181,<2-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1966.0,1966-04-28 00:00:00+00:00,4050.0,35.21739130434783,ft3/s,,,False,,1.0,15,0.75,1.3333333333333333,<2-year,,Insufficient record,1.3333333333333333,<2-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1967.0,1967-02-20 00:00:00+00:00,3070.0,26.695652173913043,ft3/s,,,False,,1.0,18,0.9,1.1111111111111112,<2-year,,Insufficient record,1.1111111111111112,<2-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1968.0,1968-01-10 00:00:00+00:00,9060.0,78.78260869565217,ft3/s,,,False,,1.0,5,0.25,4.0,2–5-year,,Insufficient record,4.0,2–5-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1969.0,1969-02-02 00:00:00+00:00,3090.0,26.869565217391305,ft3/s,,,False,,1.0,17,0.85,1.1764705882352942,<2-year,,Insufficient record,1.1764705882352942,<2-year
USGS-02453950,02453950,,ST,031601090403,03160109,115.0,,1970.0,1970-03-20 00:00:00+00:00,6940.0,60.34782608695652,ft3/s,,,False,,1.0,9,0.45,2.2222222222222223,2–5-year,,Insufficient record,2.2222222222222223,2–5-year
