monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2003.0,2003-07-01 00:00:00+00:00,5100.0,111.35371179039302,ft3/s,,,False,,1.0,5,0.21739130434782608,4.6000000000000005,2–5-year,4.514845685574936,2–5-year,4.514845685574936,2–5-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2004.0,2004-09-16 00:00:00+00:00,1890.0,41.26637554585153,ft3/s,,,False,,1.0,15,0.6521739130434783,1.5333333333333332,<2-year,1.4784355121766648,<2-year,1.4784355121766648,<2-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2005.0,2005-03-27 00:00:00+00:00,4500.0,98.25327510917032,ft3/s,,,False,,1.0,8,0.34782608695652173,2.875,2–5-year,3.684307061300817,2–5-year,3.684307061300817,2–5-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2006.0,2006-03-21 00:00:00+00:00,1300.0,28.384279475982535,ft3/s,,,False,,1.0,17,0.7391304347826086,1.3529411764705883,<2-year,1.22527588213376,<2-year,1.22527588213376,<2-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2007.0,2007-03-02 00:00:00+00:00,1670.0,36.46288209606987,ft3/s,,,False,,1.0,16,0.6956521739130435,1.4375,<2-year,1.3745910020622196,<2-year,1.3745910020622196,<2-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2008.0,2008-02-22 00:00:00+00:00,652.0,14.23580786026201,ft3/s,,,False,,1.0,22,0.9565217391304348,1.0454545454545454,<2-year,1.0472750471712309,<2-year,1.0472750471712309,<2-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2009.0,2009-02-28 00:00:00+00:00,3800.0,82.96943231441048,ft3/s,,,False,,1.0,9,0.391304347826087,2.5555555555555554,2–5-year,2.8904051032534936,2–5-year,2.8904051032534936,2–5-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2010.0,2009-11-10 00:00:00+00:00,3010.0,65.72052401746726,ft3/s,,,False,,1.0,11,0.4782608695652174,2.090909090909091,2–5-year,2.186753631609755,2–5-year,2.186753631609755,2–5-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2011.0,2011-07-20 00:00:00+00:00,1980.0,43.23144104803494,ft3/s,,,False,,1.0,14,0.6086956521739131,1.6428571428571428,<2-year,1.524138290583031,<2-year,1.524138290583031,<2-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2012.0,2012-02-19 00:00:00+00:00,886.0,19.344978165938866,ft3/s,,,False,,1.0,20,0.8695652173913043,1.1500000000000001,<2-year,1.0980449819956968,<2-year,1.0980449819956968,<2-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2013.0,2013-08-15 08:00:00+00:00,9210.0,201.09170305676858,ft3/s,,,False,,1.0,2,0.08695652173913043,11.5,10–25-year,16.004778252134354,10–25-year,16.004778252134354,10–25-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2014.0,2014-04-07 00:00:00+00:00,4560.0,99.56331877729258,ft3/s,,,False,,1.0,7,0.30434782608695654,3.2857142857142856,2–5-year,3.7607525065786693,2–5-year,3.7607525065786693,2–5-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2015.0,2015-05-28 00:00:00+00:00,2770.0,60.48034934497817,ft3/s,,,False,,1.0,12,0.5217391304347826,1.9166666666666667,<2-year,2.008355344826395,2–5-year,2.008355344826395,2–5-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2016.0,2015-12-24 00:00:00+00:00,4690.0,102.40174672489084,ft3/s,,,False,,1.0,6,0.2608695652173913,3.8333333333333335,2–5-year,3.931259712535661,2–5-year,3.931259712535661,2–5-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2017.0,2017-01-02 00:00:00+00:00,1130.0,24.672489082969435,ft3/s,,,False,,1.0,18,0.782608695652174,1.2777777777777777,<2-year,1.167673958294614,<2-year,1.167673958294614,<2-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2018.0,2018-06-17 13:45:00+00:00,1100.0,24.0174672489083,ft3/s,,,False,,1.0,19,0.8260869565217391,1.2105263157894737,<2-year,1.1582623463869866,<2-year,1.1582623463869866,<2-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2019.0,2019-04-19 06:45:00+00:00,3610.0,78.82096069868996,ft3/s,,,False,,1.0,10,0.43478260869565216,2.3000000000000003,2–5-year,2.703817917180126,2–5-year,2.703817917180126,2–5-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2020.0,2020-04-19 22:45:00+00:00,7490.0,163.53711790393015,ft3/s,,,False,,1.0,3,0.13043478260869565,7.666666666666667,5–10-year,9.67275080882969,5–10-year,9.67275080882969,5–10-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2021.0,2020-11-30 06:15:00+00:00,759.0,16.572052401746728,ft3/s,,,False,,1.0,21,0.9130434782608695,1.0952380952380953,<2-year,1.0684077945912802,<2-year,1.0684077945912802,<2-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2022.0,2022-02-04 03:00:00+00:00,7090.0,154.80349344978166,ft3/s,,,False,,1.0,4,0.17391304347826086,5.75,5–10-year,8.559584597857352,5–10-year,8.559584597857352,5–10-year
USGS-02418760,02418760,,ST,031501100202,03150110,45.8,45.8,2023.0,2023-03-27 11:30:00+00:00,2640.0,57.64192139737992,ft3/s,,,False,,1.0,13,0.5652173913043478,1.7692307692307694,<2-year,1.9180537430227487,<2-year,1.9180537430227487,<2-year
