monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-02408150,02408150,,ST,031501070802,03150107,35.7,35.7,2015.0,2015-01-04 00:00:00+00:00,1020.0,28.57142857142857,ft3/s,,,False,,1.0,10,0.9090909090909091,1.1,<2-year,,Insufficient record,1.1,<2-year
USGS-02408150,02408150,,ST,031501070802,03150107,35.7,35.7,2016.0,2016-05-01 00:00:00+00:00,3970.0,111.20448179271708,ft3/s,,,False,,1.0,4,0.36363636363636365,2.75,2–5-year,,Insufficient record,2.75,2–5-year
USGS-02408150,02408150,,ST,031501070802,03150107,35.7,35.7,2017.0,2017-01-21 00:00:00+00:00,2620.0,73.38935574229691,ft3/s,,,False,,1.0,7,0.6363636363636364,1.5714285714285714,<2-year,,Insufficient record,1.5714285714285714,<2-year
USGS-02408150,02408150,,ST,031501070802,03150107,35.7,35.7,2018.0,2018-05-30 14:30:00+00:00,4260.0,119.32773109243696,ft3/s,,,False,,1.0,3,0.2727272727272727,3.666666666666667,2–5-year,,Insufficient record,3.666666666666667,2–5-year
USGS-02408150,02408150,,ST,031501070802,03150107,35.7,35.7,2019.0,2019-01-23 23:30:00+00:00,2930.0,82.07282913165265,ft3/s,,,False,,1.0,6,0.5454545454545454,1.8333333333333335,<2-year,,Insufficient record,1.8333333333333335,<2-year
USGS-02408150,02408150,,ST,031501070802,03150107,35.7,35.7,2020.0,2020-04-19 22:30:00+00:00,6750.0,189.07563025210084,ft3/s,2,2,True,,1.0,1,0.09090909090909091,11.0,10–25-year,,Insufficient record,11.0,10–25-year
USGS-02408150,02408150,,ST,031501070802,03150107,35.7,35.7,2021.0,2021-03-18 03:30:00+00:00,2510.0,70.30812324929971,ft3/s,,,False,,1.0,8,0.7272727272727273,1.375,<2-year,,Insufficient record,1.375,<2-year
USGS-02408150,02408150,,ST,031501070802,03150107,35.7,35.7,2022.0,2022-04-05 14:45:00+00:00,3480.0,97.47899159663865,ft3/s,,,False,,1.0,5,0.45454545454545453,2.2,2–5-year,,Insufficient record,2.2,2–5-year
USGS-02408150,02408150,,ST,031501070802,03150107,35.7,35.7,2023.0,2023-03-27 03:00:00+00:00,6520.0,182.6330532212885,ft3/s,2,2,True,,1.0,2,0.18181818181818182,5.5,5–10-year,,Insufficient record,5.5,5–10-year
USGS-02408150,02408150,,ST,031501070802,03150107,35.7,35.7,2024.0,2024-01-09 10:30:00+00:00,2180.0,61.06442577030812,ft3/s,,,False,,1.0,9,0.8181818181818182,1.222222222222222,<2-year,,Insufficient record,1.222222222222222,<2-year
