monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-02405500,02405500,,ST,031501060808,03150106,193.0,193.0,1952.0,1951-12-21 00:00:00+00:00,8770.0,45.44041450777202,ft3/s,,,False,,1.0,16,0.27586206896551724,3.625,2–5-year,3.4055873078307695,2–5-year,3.4055873078307695,2–5-year
USGS-02405500,02405500,,ST,031501060808,03150106,193.0,193.0,1953.0,1953-01-10 00:00:00+00:00,9970.0,51.6580310880829,ft3/s,,,False,,1.0,11,0.1896551724137931,5.272727272727273,5–10-year,4.481700615393833,2–5-year,4.481700615393833,2–5-year
USGS-02405500,02405500,,ST,031501060808,03150106,193.0,193.0,1954.0,1954-01-17 00:00:00+00:00,7190.0,37.25388601036269,ft3/s,,,False,,1.0,25,0.43103448275862066,2.3200000000000003,2–5-year,2.3375006356545915,2–5-year,2.3375006356545915,2–5-year
USGS-02405500,02405500,,ST,031501060808,03150106,193.0,193.0,1955.0,1955-02-07 00:00:00+00:00,10500.0,54.40414507772021,ft3/s,,,False,,1.0,9,0.15517241379310345,6.444444444444445,5–10-year,5.039955255205304,5–10-year,5.039955255205304,5–10-year
USGS-02405500,02405500,,ST,031501060808,03150106,193.0,193.0,1956.0,1956-03-16 00:00:00+00:00,6000.0,31.088082901554404,ft3/s,,,False,,1.0,35,0.603448275862069,1.6571428571428573,<2-year,1.7568232652521747,<2-year,1.7568232652521747,<2-year
USGS-02405500,02405500,,ST,031501060808,03150106,193.0,193.0,1957.0,1957-04-05 00:00:00+00:00,9840.0,50.984455958549226,ft3/s,,,False,,1.0,12,0.20689655172413793,4.833333333333333,2–5-year,4.352861975486361,2–5-year,4.352861975486361,2–5-year
USGS-02405500,02405500,,ST,031501060808,03150106,193.0,193.0,1958.0,1958-02-07 00:00:00+00:00,5040.0,26.1139896373057,ft3/s,,,False,,1.0,44,0.7586206896551724,1.3181818181818183,<2-year,1.4115527459142094,<2-year,1.4115527459142094,<2-year
USGS-02405500,02405500,,ST,031501060808,03150106,193.0,193.0,1959.0,1959-01-22 00:00:00+00:00,3730.0,19.326424870466322,ft3/s,,,False,,1.0,52,0.896551724137931,1.1153846153846154,<2-year,1.1084958330432089,<2-year,1.1084958330432089,<2-year
USGS-02405500,02405500,,ST,031501060808,03150106,193.0,193.0,1960.0,1960-03-03 00:00:00+00:00,3880.0,20.10362694300518,ft3/s,,,False,,1.0,51,0.8793103448275862,1.1372549019607843,<2-year,1.1332246891011304,<2-year,1.1332246891011304,<2-year
USGS-02405500,02405500,,ST,031501060808,03150106,193.0,193.0,1961.0,1961-02-22 00:00:00+00:00,30900.0,160.10362694300517,ft3/s,,,False,,1.0,2,0.034482758620689655,29.0,25–50-year,112.44113956663091,100–200-year,112.44113956663091,100–200-year
