monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-02344000,02344000,,ST,031300040710,03130004,8340.0,8340.0,1905.0,1905-02-14 00:00:00+00:00,67100.0,8.045563549160672,ft3/s,,,False,,1.0,46,0.5227272727272727,1.9130434782608696,<2-year,1.8991813591010769,<2-year,1.8991813591010769,<2-year
USGS-02344000,02344000,,ST,031300040710,03130004,8340.0,8340.0,1906.0,1906-03-23 00:00:00+00:00,51400.0,6.163069544364508,ft3/s,,,False,,1.0,66,0.75,1.3333333333333333,<2-year,1.3591186662653119,<2-year,1.3591186662653119,<2-year
USGS-02344000,02344000,,ST,031300040710,03130004,8340.0,8340.0,1907.0,1906-10-21 00:00:00+00:00,44300.0,5.3117505995203835,ft3/s,,,False,,1.0,75,0.8522727272727273,1.1733333333333333,<2-year,1.2126525858716433,<2-year,1.2126525858716433,<2-year
USGS-02344000,02344000,,ST,031300040710,03130004,8340.0,8340.0,1908.0,1908-04-30 00:00:00+00:00,92000.0,11.031175059952039,ft3/s,,,False,,1.0,23,0.26136363636363635,3.8260869565217392,2–5-year,3.82988439378908,2–5-year,3.82988439378908,2–5-year
USGS-02344000,02344000,,ST,031300040710,03130004,8340.0,8340.0,1909.0,1909-03-16 00:00:00+00:00,73500.0,8.81294964028777,ft3/s,,,False,,1.0,39,0.4431818181818182,2.2564102564102564,2–5-year,2.236166135454276,2–5-year,2.236166135454276,2–5-year
USGS-02344000,02344000,,ST,031300040710,03130004,8340.0,8340.0,1910.0,1910-04-19 00:00:00+00:00,46100.0,5.52757793764988,ft3/s,,,False,,1.0,70,0.7954545454545454,1.2571428571428571,<2-year,1.2451434458241644,<2-year,1.2451434458241644,<2-year
USGS-02344000,02344000,,ST,031300040710,03130004,8340.0,8340.0,1911.0,1911-01-06 00:00:00+00:00,27900.0,3.3453237410071943,ft3/s,,,False,,1.0,85,0.9659090909090909,1.0352941176470587,<2-year,1.034908642532659,<2-year,1.034908642532659,<2-year
USGS-02344000,02344000,,ST,031300040710,03130004,8340.0,8340.0,1912.0,1912-04-23 00:00:00+00:00,97600.0,11.70263788968825,ft3/s,,,False,,1.0,20,0.22727272727272727,4.4,2–5-year,4.577924130276775,2–5-year,4.577924130276775,2–5-year
USGS-02344000,02344000,,ST,031300040710,03130004,8340.0,8340.0,1913.0,1913-03-18 00:00:00+00:00,110000.0,13.189448441247002,ft3/s,,,False,,1.0,11,0.125,8.0,5–10-year,6.932241563623961,5–10-year,6.932241563623961,5–10-year
USGS-02344000,02344000,,ST,031300040710,03130004,8340.0,8340.0,1914.0,1914-04-17 00:00:00+00:00,21400.0,2.565947242206235,ft3/s,,,False,,1.0,86,0.9772727272727273,1.0232558139534884,<2-year,1.0104373670977513,<2-year,1.0104373670977513,<2-year
