monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1953.0,1953-01-10 00:00:00+00:00,4720.0,32.10884353741496,ft3/s,,,False,,1.0,10,0.5555555555555556,1.7999999999999998,<2-year,,Insufficient record,1.7999999999999998,<2-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1954.0,1954-01-16 00:00:00+00:00,7750.0,52.72108843537415,ft3/s,,,False,,1.0,4,0.2222222222222222,4.5,2–5-year,,Insufficient record,4.5,2–5-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1955.0,1955-02-06 00:00:00+00:00,4240.0,28.843537414965986,ft3/s,,,False,,1.0,13,0.7222222222222222,1.3846153846153846,<2-year,,Insufficient record,1.3846153846153846,<2-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1956.0,1956-04-15 00:00:00+00:00,4720.0,32.10884353741496,ft3/s,,,False,,1.0,11,0.6111111111111112,1.6363636363636362,<2-year,,Insufficient record,1.6363636363636362,<2-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1957.0,1957-02-03 00:00:00+00:00,3640.0,24.761904761904763,ft3/s,,,False,,1.0,14,0.7777777777777778,1.2857142857142856,<2-year,,Insufficient record,1.2857142857142856,<2-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1958.0,1957-12-20 00:00:00+00:00,1600.0,10.884353741496598,ft3/s,,,False,,1.0,17,0.9444444444444444,1.0588235294117647,<2-year,,Insufficient record,1.0588235294117647,<2-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1959.0,1959-01-21 00:00:00+00:00,3550.0,24.14965986394558,ft3/s,,,False,,1.0,16,0.8888888888888888,1.125,<2-year,,Insufficient record,1.125,<2-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1960.0,1960-03-03 00:00:00+00:00,4380.0,29.79591836734694,ft3/s,,,False,,1.0,12,0.6666666666666666,1.5,<2-year,,Insufficient record,1.5,<2-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1961.0,1961-02-22 00:00:00+00:00,12100.0,82.31292517006803,ft3/s,,,False,,1.0,2,0.1111111111111111,9.0,5–10-year,,Insufficient record,9.0,5–10-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1962.0,1961-12-18 00:00:00+00:00,10700.0,72.78911564625851,ft3/s,,,False,,1.0,3,0.16666666666666666,6.0,5–10-year,,Insufficient record,6.0,5–10-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1963.0,1963-04-30 00:00:00+00:00,12200.0,82.99319727891157,ft3/s,,,False,1951,1.0,1,0.05555555555555555,18.0,10–25-year,,Insufficient record,18.0,10–25-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1964.0,1964-04-08 00:00:00+00:00,7340.0,49.93197278911565,ft3/s,,,False,,1.0,7,0.3888888888888889,2.571428571428571,2–5-year,,Insufficient record,2.571428571428571,2–5-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1965.0,1965-03-26 00:00:00+00:00,6140.0,41.7687074829932,ft3/s,,,False,,1.0,8,0.4444444444444444,2.25,2–5-year,,Insufficient record,2.25,2–5-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1966.0,1966-03-04 00:00:00+00:00,7530.0,51.224489795918366,ft3/s,,,False,,1.0,6,0.3333333333333333,3.0,2–5-year,,Insufficient record,3.0,2–5-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1967.0,1967-04-26 00:00:00+00:00,7570.0,51.49659863945578,ft3/s,,,False,,1.0,5,0.2777777777777778,3.5999999999999996,2–5-year,,Insufficient record,3.5999999999999996,2–5-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1968.0,1968-01-10 00:00:00+00:00,5990.0,40.74829931972789,ft3/s,,,False,,1.0,9,0.5,2.0,2–5-year,,Insufficient record,2.0,2–5-year
USGS-02454500,02454500,,ST,031601110107,03160111,147.0,147.0,1969.0,1969-05-18 00:00:00+00:00,3570.0,24.285714285714285,ft3/s,,,False,,1.0,15,0.8333333333333334,1.2,<2-year,,Insufficient record,1.2,<2-year
