monitoring_location_id,site_no,site_name,site_type_code,huc12,hydrologic_unit_code,drainage_area_sqmi,contributing_drainage_area_sqmi,water_year,peak_time,peak_cfs,peak_cfs_per_sqmi,unit_of_measure,qualifier,qualifier_text,has_qualifier,peak_since,duplicate_count,descending_rank,empirical_aep,empirical_return_period_years,empirical_flood_class,lp3_return_period_years,lp3_flood_class,primary_screening_return_period_years,primary_flood_class
USGS-02406000,02406000,,ST,031501060702,03150106,101.0,101.0,1953.0,1953-04-12 00:00:00+00:00,3750.0,37.12871287128713,ft3/s,,,False,,1.0,8,0.6666666666666666,1.5,<2-year,,Insufficient record,1.5,<2-year
USGS-02406000,02406000,,ST,031501060702,03150106,101.0,101.0,1954.0,1954-01-22 00:00:00+00:00,950.0,9.405940594059405,ft3/s,,,False,,1.0,11,0.9166666666666666,1.090909090909091,<2-year,,Insufficient record,1.090909090909091,<2-year
USGS-02406000,02406000,,ST,031501060702,03150106,101.0,101.0,1955.0,1955-04-13 00:00:00+00:00,6040.0,59.801980198019805,ft3/s,,,False,,1.0,4,0.3333333333333333,3.0,2–5-year,,Insufficient record,3.0,2–5-year
USGS-02406000,02406000,,ST,031501060702,03150106,101.0,101.0,1956.0,1956-03-16 00:00:00+00:00,8450.0,83.66336633663366,ft3/s,,,False,,1.0,2,0.16666666666666666,6.0,5–10-year,,Insufficient record,6.0,5–10-year
USGS-02406000,02406000,,ST,031501060702,03150106,101.0,101.0,1957.0,1957-04-05 00:00:00+00:00,7770.0,76.93069306930693,ft3/s,,,False,,1.0,3,0.25,4.0,2–5-year,,Insufficient record,4.0,2–5-year
USGS-02406000,02406000,,ST,031501060702,03150106,101.0,101.0,1958.0,1958-02-06 00:00:00+00:00,4880.0,48.31683168316832,ft3/s,,,False,,1.0,7,0.5833333333333334,1.7142857142857142,<2-year,,Insufficient record,1.7142857142857142,<2-year
USGS-02406000,02406000,,ST,031501060702,03150106,101.0,101.0,1959.0,1959-01-21 00:00:00+00:00,1620.0,16.03960396039604,ft3/s,,,False,,1.0,9,0.75,1.3333333333333333,<2-year,,Insufficient record,1.3333333333333333,<2-year
USGS-02406000,02406000,,ST,031501060702,03150106,101.0,101.0,1960.0,1960-01-31 00:00:00+00:00,1330.0,13.168316831683168,ft3/s,,,False,,1.0,10,0.8333333333333334,1.2,<2-year,,Insufficient record,1.2,<2-year
USGS-02406000,02406000,,ST,031501060702,03150106,101.0,101.0,1961.0,1961-02-21 00:00:00+00:00,5600.0,55.445544554455445,ft3/s,,,False,,1.0,6,0.5,2.0,2–5-year,,Insufficient record,2.0,2–5-year
USGS-02406000,02406000,,ST,031501060702,03150106,101.0,101.0,1962.0,1961-12-18 00:00:00+00:00,5680.0,56.23762376237624,ft3/s,,,False,,1.0,5,0.4166666666666667,2.4,2–5-year,,Insufficient record,2.4,2–5-year
USGS-02406000,02406000,,ST,031501060702,03150106,101.0,101.0,,,33000.0,326.73267326732673,ft3/s,"7,Bd","7,Bd",True,1901,,1,0.08333333333333333,12.0,10–25-year,,Insufficient record,12.0,10–25-year
